"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
5452A0019,26,,1,2018,296.66,3100.00,"**ES MARIETTA AV 450 FT S OF E NORTHERN PKWY",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
004830057,28,,1,2018,14351.48,12400.00,"**ES MORTON ST 68-10 FT N OF W BIDDLE ST",0,0,,,14351.48,,,City,,,,,,,,
000470053,29,,1,2018,17708.53,1800.00,"**ES N BENTALOU ST ADJOINING 1121 ON NORTH",0,0,,,17708.53,,,City,,,,,,,,
3061B0028,30,,1,2018,6300.95,2200.00,"**ES N HILTON ST 193-5 FT S OF VICKERS RD",0,0,,,6300.95,,,City,,,,,,,,
025460010,31,,1,2018,6059.30,1900.00,"**ES N WOODINGTON RD 245 FT N OF VERMONT AV",0,0,,,6059.30,,,City,,,,,,,,
03572001A,32,,1,2018,307.00,93967.00,"**ES NORTHERN CENTRAL RR R/W 672-9 FT N OF UNION AV",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
0935A029A,33,,1,2018,4802.68,500.00,"**ES PATAPSCO ST 83FT N-E CROSS ST",0,0,,,4802.68,,,City,,,,,,,,
02118076A,34,,1,2018,259.50,400.00,"**ES PRIMSON AV 58-2 FT N OF DULANY ST",0,1,"Removed from sale","2019-05-09 15:53:06",,,,,,,,,,,,
074710018,35,,1,2018,1349.60,1300.00,"**ES PUGET ST 217-2 FT S OF HOLLINS FERRY RD",0,0,,,1349.60,,,City,,,,,,,,
074770040,36,,1,2018,688.44,3100.00,"**ES RIDGELY ST 192 FT S OF HARMAN AV",0,0,,,688.44,,,City,,,,,,,,
6315A0037,37,,1,2018,915.48,85500.00,"**ES S DEAN ST 80'8 S BANK ST",0,1,"Removed from sale","2019-05-01 16:08:38",,,,,,,,,,,,
002450006,38,,1,2018,2493.57,93800.00,"**ES S MOUNT ST NEC W PRATT ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
008590036,39,,1,2018,270.92,100.00,"**ES STERRETT ST 136-4FT N OF W BARRE ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
008590043,40,,1,2018,290.21,200.00,"**ES STERRETT ST 66-4 FT N OF W BARRE ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
008590041,41,,1,2018,283.78,200.00,"**ES STERRETT ST 86'4 N W BARRE ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
5960A0001,42,,1,2018,310.92,11200.00,"**ES VOGT AV SEC FURLEY AV",0,0,,,4716.00,47.00,357.92,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,1
2475G0004,43,,1,2018,310.92,0.00,"**ES W MD. TIDEWATER RR R/W 145-6 FT S OF FRANKLINTO",0,0,,,310.92,,,City,,,,,,,,
02113028A,44,,1,2018,500.60,5800.00,"**ES WELLESLEY ST SEC CONRAIL RR R/W",0,0,,,651.00,0.00,500.60,189,"WILBARGER LLC",,"PO BOX 2367",DENVER,CO,80201,,1
054150043,45,,1,2018,3339.79,1300.00,"**ES WHITE AVE 300'S HAMLET AVE 0000",0,0,,,3339.79,,,City,,,,,,,,
02282040B,46,,1,2018,2585.14,600.00,"**ES 10 FT ALLEY 1ST E EDGEWOOD ST REAR 411-13 EDGEW",0,0,,,2585.14,,,City,,,,,,,,
022820041,47,,1,2018,2497.19,300.00,"**ES 10 FT ALLEY 1ST E EDGEWOOD ST,REAR 413 EDGEWOOD",0,0,,,2497.19,,,City,,,,,,,,
022820040,48,,1,2018,6478.95,500.00,"**ES 10 FT ALLEY 1ST E OF EDGEWOOD ST REAR 409 EDGEW",0,0,,,6478.95,,,City,,,,,,,,
02282040A,49,,1,2018,2497.19,300.00,"**ES 10 FT ALLEY 1ST E OF N EDGEWOOD ST REAT 411 N E",0,0,,,2497.19,,,City,,,,,,,,
5165B0053,50,,1,2018,9469.53,9000.00,"**ES 10 FT ALLEY 1ST E OF READY AVE REAR 5223 READY",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
2475D0059,51,,1,2018,4377.64,2300.00,"**ES 10 FT ALLEY 1ST E OF ROSEDALE ST 639 N ROSEDALE",0,0,,,4377.64,,,City,,,,,,,,
024540059,52,,1,2018,3029.23,100.00,"**ES 12 FT ALLEY 1ST E OF ELLAMONT ST 1419 N ELLAMON",0,0,,,3029.23,,,City,,,,,,,,
033070070,53,,1,2018,5973.46,1000.00,"**ES 14 FT ALLEY 1ST E OF PARK HEIGHTS AV REAR 4118-",0,0,,,5973.46,,,City,,,,,,,,
067700072,54,,1,2018,381.86,5500.00,"**ES 15 FT ALLEY 1ST E OF STEELTON AV 200-7 FT N OF",0,0,,,2316.00,23.00,404.86,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,2
067700077,55,,1,2018,466.14,6900.00,"**ES 15 FT ALLEY 1ST E OF STEELTON AV 265 FT N OF GA",0,0,,,466.14,,,City,,,,,,,,
6629C044C,56,,1,2018,1149.35,4700.00,"**ES 15 FT ALLEY 1ST E OF TOLNA ST REAR 615 TOLNA ST",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
6629C044A,57,,1,2018,321.54,9900.00,"**ES 15 FT ALLEY 1ST E OF TOLNA ST REAR 619 TOLNA ST",0,0,,,321.54,,,City,,,,,,,,
2174A0085,58,,1,2018,23011.15,12100.00,"**ES 15 FT ALLEY 1ST W OF WILLARD ST REAR 152 WILLAR",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
052170052,59,,1,2018,7695.82,700.00,"**ES 20 FT ALLEY 1ST E OF ALHAMBRA AV 170 FT N OF RI",0,0,,,7695.82,,,City,,,,,,,,
027550040,60,,1,2018,1979.45,1400.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3015 CHEL",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
02755040A,61,,1,2018,1139.83,1400.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3017 CHEL",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
02755040B,62,,1,2018,1026.81,1900.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3019 CHEL",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
082550033,63,,1,2018,361.20,9100.00,"**ES 20 FT ALLEY 1ST W OF HOWARD PARK AV 181-4 FT N",0,0,,,361.20,,,City,,,,,,,,
082380035,64,,1,2018,421.66,2600.00,"**ES 20'ALLEY-1ST E GWYNN OAK AV 425'N BELLE AVE REA",0,0,,,1095.00,11.00,432.66,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,1
3969L0059,66,,1,2018,1020.23,400.00,"**ES 22 FT ALLEY 1ST E OF WELBOURNE RD 151-5 FT S OF",0,0,,,1020.23,,,City,,,,,,,,
063130022,67,,1,2018,1753.19,800.00,"**ES 3 FT ALLEY 1ST E OF HIGHLAND AV REAR 313-15 S H",0,0,,,1753.19,,,City,,,,,,,,
016540079,69,,1,2018,33328.30,10200.00,"**ES 9 FT ALLEY 1ST E OF PATTERSON PARK AV REAR 2311",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
071180034,70,,1,2018,531.65,500.00,"**ES 9TH ST 115 FT S OF STOLL ST",0,0,,,531.65,,,City,,,,,,,,
06500001B,71,,1,2018,10457.38,317100.00,"**FORMER BED OF BAYLIS ST. BOSTON ST. TO CARDIFF ST.",0,0,,,141722.97,2976.00,13433.38,367,"NELSON FU",,"13077 CAROLYN FOREST DR",WOODBRIDGE,VA,22192,,2
8434F0022,72,,1,2018,754.64,26700.00,"**HILL ST CIRCLE S END OF WINDER ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
4114H0062,73,,1,2018,3690.30,1000.00,"**MWS 10 FT ALLEY 1ST NW OF CECIL AVE REAR 2604 CECI",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
028520011,74,,1,2018,6999.33,1300.00,"**N.W.S. CARLISLE AVE 518' S.W. LYNDHURS0000E",0,0,,,6999.33,,,City,,,,,,,,
03834049A,75,,1,2018,713.94,25800.00,"**NE E 25< ST 231 FT W OF BARCLAY ST",0,1,"Removed from sale","2019-04-05 14:32:38",,,,,,,,,,,,
05027002A,76,,1,2018,665.79,11500.00,"**NEC E. COLDSPRING & N. CHARLES 479FT N 104FT E",0,1,"Removed from sale","2019-05-06 10:13:23",,,,,,,,,,,,
004700049,77,,1,2018,2473.10,100.00,"**NEC MYRTLE AVE. & MURPHY LANE",0,0,,,2473.10,,,City,,,,,,,,
042750027,78,,1,2018,8091.60,3500.00,"**NES ARMSTRONG AV 150 FT S OF RIDGE AV",0,0,,,8091.60,,,City,,,,,,,,
042750030,79,,1,2018,6758.83,2700.00,"**NES ARMSTRONG AV 225 FT S OF RIDGE AV",0,0,,,6758.83,,,City,,,,,,,,
084190024,80,,1,2018,7073.58,4000.00,"**NES CLIFTON AV 100 FT NW OF TALBOT ST",0,0,,,7073.58,,,City,,,,,,,,
084190025,81,,1,2018,593.84,8000.00,"**NES CLIFTON AV 120 FT N OF W TALBOT ST",0,0,,,593.84,,,City,,,,,,,,
084190027,82,,1,2018,7073.58,4000.00,"**NES CLIFTON AV 200 FT NW OF TALBOT ST",0,0,,,7073.58,,,City,,,,,,,,
084190028,83,,1,2018,7073.58,4000.00,"**NES CLIFTON AV 220 FT NW OF TALBOT ST",0,0,,,7073.58,,,City,,,,,,,,
084190029,84,,1,2018,8013.86,4000.00,"**NES CLIFTON AV 240 FT NW OF TALBOT ST",0,0,,,8013.86,,,City,,,,,,,,
084190030,85,,1,2018,8013.86,4000.00,"**NES CLIFTON AV 260 FT NW OF TALBOT ST",0,0,,,8013.86,,,City,,,,,,,,
084150090,86,,1,2018,10711.53,9100.00,"**NES CLIFTON AV 260 FT SE OF TALBOT ST",0,0,,,10711.53,,,City,,,,,,,,
084190031,87,,1,2018,7073.58,4000.00,"**NES CLIFTON AV 280 FT NW OF TALBOT ST",0,0,,,7073.58,,,City,,,,,,,,
084190022,88,,1,2018,7073.58,4000.00,"**NES CLIFTON AV 60 FT NW OF TALBOT ST",0,0,,,7073.58,,,City,,,,,,,,
084190023,89,,1,2018,7231.60,4000.00,"**NES CLIFTON AV 80 FT NW OF TALBOT ST",0,0,,,7231.60,,,City,,,,,,,,
084190026,90,,1,2018,593.84,8000.00,"**NES CLIFTON AV160 FT NW OF TALBOT ST",0,0,,,593.84,,,City,,,,,,,,
4511A0033,91,,1,2018,677.04,2600.00,"**NES CORDELIA AV 120 FT NW OF HAYWARD AV",0,0,,,677.04,,,City,,,,,,,,
4511A0034,92,,1,2018,448.66,2600.00,"**NES CORDELIA AV 145 FT NW OF HAYWARD AV 0000",0,0,,,448.66,,,City,,,,,,,,
4544C006A,93,,1,2018,2109.40,500.00,"**NES CUTHBERT AV 287 FT SE OF HAYWARD AV",0,0,,,2109.40,,,City,,,,,,,,
059370036,94,,1,2018,7265.62,100.00,"**NES FURLEY AV 52-4 FT E OF ALTHEA AV",0,0,,,7265.62,,,City,,,,,,,,
059370037,95,,1,2018,2361.94,100.00,"**NES FURLEY AV 97-11 FT E OF ALTHEA AV",0,0,,,2361.94,,,City,,,,,,,,
4429H013B,96,,1,2018,334.16,1800.00,"**NES GIST AV SES TRAINOR AV",0,0,,,334.16,,,City,,,,,,,,
043170009,97,,1,2018,355.66,9300.00,"**NES GIST AV 168-4 FT NW OF PINKNEY RD",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
041110005,99,,1,2018,318.02,1000.00,"**NES HOMESTEADST 252 FT SE OF HOMEWOOD AVE",0,0,,,318.02,,,City,,,,,,,,
084150047,100,,1,2018,5411.43,4000.00,"**NES HUTTON AV 503-3 FT E OF OAK DR",0,0,,,5411.43,,,City,,,,,,,,
5370F0005,101,,1,2018,498.52,11000.00,"**NES IVY AV 232-3 FT NW OF OVERLAND AV",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
5370F0006,102,,1,2018,498.52,11000.00,"**NES IVY AV 282-3 FT NW OF OVERLAND AV",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
4652I0012,103,,1,2018,310.92,2100.00,"**NES LOCHLEA RD 50 FT E OF FAIRBANK RD",0,0,,,885.00,9.00,319.92,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,1
00304050A,104,,1,2018,6608.78,1000.00,"**NES LOW ALLEY 106-6 FT NW OF GOL0000",0,0,,,6608.78,,,City,,,,,,,,
5960A0004,105,,1,2018,266.50,11300.00,"**NES MORAVIA RD 60 FT NW OF GUNTHER AV",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
02207021C,106,,1,2018,4619.36,13900.00,"**NES N CALVERTON RD 44-1 FT NW OF W LEXINGTON ST",0,0,,,4619.36,,,City,,,,,,,,
2243C0001,107,,1,2018,7542.82,3300.00,"**NES OLD FREDERICK RD 75-2 FT SE OF MORLEY ST",0,0,,,7542.82,,,City,,,,,,,,
3262A0050,108,,1,2018,266.50,0.00,"**NES WESTERN MARYLAND RR ADJ 3200 BURLEITH AV",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
022220005,109,,1,2018,266.50,0.00,"**NES WESTERN MD. RR R/W 1300-9 FT NW OF BALTIMORE S",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
021850008,110,,1,2018,266.50,0.00,"**NES WESTERN MD. RWY R/W 335-8FT SE BALTIMORE ST",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
5832E035A,111,,1,2018,274.81,1800.00,"**NES WOODLEA AV 301-1 FT N OF REMMELL AV",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
2959B0145,112,,1,2018,632.97,600.00,"**NES YELL ST 552-2 FT NW OF LEWIN AV",0,0,,,701.00,13.00,645.97,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,1
4190A0064,113,,1,2018,3700.30,1000.00,"**NES 10 FT AL 1ST NE OF CLIFTON PK TER 109-9 FT NW",0,0,,,3700.30,,,City,,,,,,,,
2018A0027,114,,1,2018,2190.13,81800.00,"**NES 10 FT ALLEY 1ST N OF E FORT AV REAR 1230-1244",0,1,"Removed from sale","2019-05-06 10:13:23",,,,,,,,,,,,
4190A0063,115,,1,2018,3727.08,1000.00,"**NES 10 FT ALLEY 1ST NE OF CLIFTON PARK TER 119-9 F",0,0,,,3727.08,,,City,,,,,,,,
056220024,116,,1,2018,1287.54,45300.00,"**NES 10 FT ALLEY 1ST NE OF ROSELAWN AV REAR 3008-18",0,0,,,2415.00,0.00,1287.54,298,"TAX PROPERTIES ONE, LLC",,"6314 IVYMOUNT ROAD",BALTIMORE,MD,21209,,3
057220029,117,,1,2018,475.75,13600.00,"**NES 10' AL - 1ST SW SPRINGWOOD AV128'SE BELAIR ROA",0,1,"Removed from sale","2019-05-06 10:13:23",,,,,,,,,,,,
057220030,118,,1,2018,840.53,27300.00,"**NES 10' AL - 1ST SW SPRINGWOOD AV158' SE BELAIR RO",0,1,"Removed from sale","2019-05-06 10:13:23",,,,,,,,,,,,
4149C0082,119,,1,2018,501.73,1700.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN AV 136 FT NW OF P",0,0,,,501.73,,,City,,,,,,,,
070950086,120,,1,2018,5914.52,17200.00,"**NES 15 ' ALLEY 1ST NEC E 6TH ST REAR 3911-4017 6TH",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
040440041,121,,1,2018,346.48,500.00,"**NES 15 FT ALLEY 1ST NE GORSUCH AV REAR 1124 GORSUC",0,0,,,346.48,,,City,,,,,,,,
055420070,122,,1,2018,888.34,104000.00,"**NES 15 FT ALLEY 1ST NE OF ROSALIE AV 3006-10 ROSAL",0,1,"Removed from sale","2019-04-05 14:32:38",,,,,,,,,,,,
3100D0047,123,,1,2018,358.62,1600.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3240 SEQUOIA",0,0,,,358.62,,,City,,,,,,,,
4114A0111,124,,1,2018,537.10,88533.00,"**NES 20 FT ALLEY 1ST NE OF AISQUITH ST REAR 2637-47",0,0,,,41953.00,1307.00,1844.10,203,"MUNICIPAL INVESTMENTS, LLC",,"11426 YORK RD, 1ST FL",COCKEYSVILLE,MD,21030,,7
5898H0112,125,,1,2018,310.92,100.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV REAR 4100-410",0,0,,,310.92,,,City,,,,,,,,
5898H0110,126,,1,2018,366.78,3200.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV REAR 4120 EIE",0,0,,,366.78,,,City,,,,,,,,
5898H0108,127,,1,2018,366.78,3200.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV 4124 EIERMAN",0,0,,,366.78,,,City,,,,,,,,
2505A0104,128,,1,2018,1671.25,100.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 115-9 FT NW",0,0,,,1671.25,,,City,,,,,,,,
3262C0090,129,,1,2018,528.77,800.00,"**NES 20 FT DRIVEWAY 2ND SW OF W FOREST PARK AV 125F",0,1,"Removed from sale","2019-05-01 16:08:38",,,,,,,,,,,,
7053A0009,130,,1,2018,255.38,4700.00,"**NS ARSAN AV 110 FT E OF 4TH ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
5514A004D,131,,1,2018,2830.78,300.00,"**NS AYRES COURT 216-6 NW WINDYRIDGE",0,0,,,2830.78,,,City,,,,,,,,
068110001,132,,1,2018,698.18,21800.00,"**NS BROWN AV 135 FT W OF ELRINO ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
068110002,133,,1,2018,623.18,21800.00,"**NS BROWN AV 160 FT W OF ELRINO ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
068110003,134,,1,2018,623.18,21800.00,"**NS BROWN AV 185 FT W OF ELRINO ST",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
072720006,135,,1,2018,2361.94,100.00,"**NS CAMBRIA AVE 25' E 12TH ST",0,0,,,2361.94,,,City,,,,,,,,
071430043,136,,1,2018,2375.58,500.00,"**NS CHURCH ST 105 FT W OF MURIEL AV",0,0,,,2375.58,,,City,,,,,,,,
069860008,137,,1,2018,9274.62,18000.00,"**NS COLGATE AV 330 FT W OF CENTRAL AV 0000",0,0,,,9274.62,,,City,,,,,,,,
069860009,138,,1,2018,9234.14,18000.00,"**NS COLGATE AV 355 FT W OF CENTRAL AV 0000",0,0,,,9234.14,,,City,,,,,,,,
8434F0008,139,,1,2018,504.02,15600.00,"**NS DIVISION ST 120 FT W OF WILLIAM ST",0,0,,,504.02,,,City,,,,,,,,
8434F0007,140,,1,2018,539.58,16900.00,"**NS DIVISION ST 258 FT W OF WILLIAM ST",0,0,,,551.00,0.00,539.58,189,"WILBARGER LLC",,"PO BOX 2367",DENVER,CO,80201,,1
063330010,142,,1,2018,2245.35,0.00,"**NS E LOMBARD ST NEC PB & W RR R/W",0,0,,,2245.35,,,City,,,,,,,,
03800002B,144,,1,2018,1421.88,48800.00,"**NS E NORTH AVE 194-3 FT W OF ST. PAUL ST",0,0,,,1881.88,0.00,1421.88,358,"SUBHASH GUPTA","DELINQUENT ASSET MGMT & MAINTENANCE LLC","2255 SEPTEMBER DR",GAMBRILLS,MD,21054,,2
5053I0001,145,,1,2018,492.87,109500.00,"**NS E OLD COLD SPRING LA SEC E COLD SPRING LA",0,0,,,21900.00,0.00,492.87,348,"DAY INVESTMENT AND CONSULTING LLC",,"888 FOSTER CITY BLVD, APT A1","FOSTER CITY",CA,94404,,5
5053I0002,146,,1,2018,644.86,233200.00,"**NS E OLD COLD SPRING LA 203-8 FT E OF E COLD SPRIN",0,0,,,46640.00,0.00,644.86,348,"DAY INVESTMENT AND CONSULTING LLC",,"888 FOSTER CITY BLVD, APT A1","FOSTER CITY",CA,94404,,5
038340050,147,,1,2018,694.95,25100.00,"**NS E 25< ST 114-10 FT W OF BARCLAY ST",0,1,"Removed from sale","2019-04-05 14:32:38",,,,,,,,,,,,
040530013,148,,1,2018,1425.51,9000.00,"**NS E 33RD ST 215 FT EAST OF OLD YORK RD",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
051910060,149,,1,2018,249039.65,9800.00,"**NS E 43RD ST 62-4 FT W OF KENIL0000H AV",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
00408043C,150,,1,2018,344.21,13000.00,"**NS E. LANVALE ST 97FT W OF N. CHARLES ST K/A 10FT",0,1,"Removed from sale","2019-03-27 10:30:47",,,,,,,,,,,,
2744A0038,151,,1,2018,5934.72,6300.00,"**NS FAIRVIEW AV NEC LYNDHURST AV",0,0,,,5934.72,,,City,,,,,,,,
6629C0040,152,,1,2018,749.98,25600.00,"**NS FLEET ST 100 FT E OF TOLNA ST",0,0,,,10778.00,107.00,856.98,190,"WILLIAM LYLE POE JR.","TWIN MILLS INVESTMENTS, LLC.","8546 COLTRANE COURT","ELLICOTT CITY",MD,21043,,3
8127A002A,153,,1,2018,19367.22,346600.00,"**NS FREDERICK AVE NEC S ATHOL AVE",0,0,,,166250.31,5522.00,24889.22,367,"NELSON FU",,"13077 CAROLYN FOREST DR",WOODBRIDGE,VA,22192,,1
5158A0025,154,,1,2018,2952.66,14700.00,"**NS GLENWOOD AVE 292-4FT E OF REATY AVE",0,0,,,2952.66,,,City,,,,,,,,
05018007A,155,,1,2018,2099.10,37600.00,"**NS GOODALE RD 312 FT E OF CHARLES ST",0,0,,,2099.10,,,City,,,,,,,,
030990007,156,,1,2018,430.16,30700.00,"**NS GWYNNS FALLS PKWY NWC WESTERN MD. RR R/W",0,1,"Removed from sale","2019-04-24 12:00:21",,,,,,,,,,,,
6019A0023,157,,1,2018,328.94,5200.00,"**NS HAMILTON AV 84 FT E OF NEWHOLME AV",0,0,,,7000.00,984.00,1312.94,160,"EIAN WILLIAMS",,"5313 DISNEY AVE
5313 DISNEY AVE","BROOKLYN PARK",MD,21225,,1
071290013,158,,1,2018,587.22,21100.00,"**NS HILLCREST AV 183 FT E FIFTH ST",0,1,"Removed from sale","2019-05-09 15:53:06",,,,,,,,,,,,
002500096,159,,1,2018,12038.02,5800.00,"**NS HOLTON ALLEY REAR 1107 W LOMBARD ST",0,1,"Removed from sale","2019-04-24 12:00:22",,,,,,,,,,,,
067190029,160,,1,2018,586.22,19600.00,"**NS HUDSON ST 707-8 FT W OF OGDEN ST",0,0,,,586.22,,,City,,,,,,,,
067190030,161,,1,2018,357.10,11200.00,"**NS HUDSON ST 732-8 FT W OF OGDEN ST",0,0,,,357.10,,,City,,,,,,,,
00252065A,162,,1,2018,838.01,4100.00,"**NS LEMMON ST 53-9 FT E OF S SCHROEDER ST",0,0,,,838.01,,,City,,,,,,,,
