"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
4673A063A,64,,1,2006,4366.32,520.00,"**ES 12' LANE 1ST W RANNY RD 0000 232-5 N SULGRAVE A",0,0,,,4366.32,,,City,,,,,,,,
024860070,65,,1,2006,7774.55,1200.00,"**ES 15 FT ALLEY 1ST E OF ALLENDALE ST 185-6 FT S HA",0,0,,,7774.55,,,City,,,,,,,,
024860077,66,,1,2006,633.29,2410.00,"**ES 15 FT ALLEY 1ST E OF ALLENDALE ST 255-6 FT S OF",0,0,,,633.29,,,City,,,,,,,,
4179E0130,67,,1,2006,526.47,1550.00,"**ES 15 FT ALLEY 1ST E OF KENTUCKY AV REAR 3408 KENT",0,0,,,526.47,,,City,,,,,,,,
6629C039E,68,,1,2006,145.38,790.00,"**ES 15 FT ALLEY 1ST E OF TOLNA ST REAR 511 TOLNA ST",0,1,"Removed from Sale","2007-03-27 15:40:58",,,,,,,,,,,,
051490026,69,,1,2006,20723.61,6650.00,"**ES 15 FT ALLEY 1ST W OF READY AVE REAR 5508 READY",0,0,,,20723.61,,,City,,,,,,,,
2174A0085,70,,1,2006,136.10,13386.00,"**ES 15 FT ALLEY 1ST W OF WILLARD ST REAR 152 WILLAR",0,1,"Removed from Sale","2007-04-18 14:07:53",,,,,,,,,,,,
5180A0069,71,,1,2006,25822.49,3930.00,"**ES 15' AL 1ST E GOVANE AVE REAR 5001/11 GOVANE AVE",0,0,,,25822.49,,,City,,,,,,,,
025460026,72,,1,2006,11377.83,1470.00,"**ES 15' ALLEY 140'E W WOODINGTON0000 120'N VERMONT",0,0,,,11377.83,,,City,,,,,,,,
071230001,73,,1,2006,43681.63,18140.00,"**ES 2ND ST 125 FT S OF JACK ST",0,0,,,43681.63,,,City,,,,,,,,
027550040,74,,1,2006,21519.26,700.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3015 CHEL",0,0,,,21519.26,,,City,,,,,,,,
02755040A,75,,1,2006,20593.83,700.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3017 CHEL",0,0,,,20593.83,,,City,,,,,,,,
02755040B,76,,1,2006,7247.00,1856.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3019 CHEL",0,0,,,7247.00,,,City,,,,,,,,
02301046F,77,,1,2006,357.06,3000.00,"**ES 20 FT ALLEY 1ST E OF N SMALLWOOD ST REAR 1715 N",0,0,,,357.06,,,City,,,,,,,,
02301046E,78,,1,2006,3244.63,3000.00,"**ES 20 FT ALLEY 1ST E OF N SMALLWOOD ST REAR 1717-1",0,0,,,3244.63,,,City,,,,,,,,
3969L0060,79,,1,2006,31937.06,280.00,"**ES 22 FT ALEY 1ST E OF WELBOURNE RD 141-9 FT S OF",0,0,,,31937.06,,,City,,,,,,,,
3969M0062,80,,1,2006,169.71,1770.00,"**ES 22 FT ALLEY 1ST E OF MELBOURNE RD 61 FT N OF R/",0,0,,,169.71,,,City,,,,,,,,
3969L0059,81,,1,2006,1700.95,300.00,"**ES 22 FT ALLEY 1ST E OF WELBOURNE RD 151-5 FT S OF",0,0,,,1700.95,,,City,,,,,,,,
024870074,82,,1,2006,36484.16,456.00,"**ES 31-6 FT CT 1ST W OF ALLENDALE ST 122-3 FT N OF",0,0,,,36484.16,,,City,,,,,,,,
024870115,83,,1,2006,543.72,703.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 131-7 FT N OF",0,0,,,543.72,,,City,,,,,,,,
024870116,84,,1,2006,771.04,703.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 140-10 FT N O",0,0,,,771.04,,,City,,,,,,,,
071180034,85,,1,2006,7247.78,22820.00,"**ES 9TH ST 115 FT S OF STOLL ST",0,0,,,7247.78,,,City,,,,,,,,
2505A0109,86,,1,2006,2855.66,1653.00,"**MWS 10 FT ALLEY 1ST NW OF GRANTLEY ST 128-11 FT NE",0,0,,,2855.66,,,City,,,,,,,,
4675E0006,87,,1,2006,630.98,23070.00,"**NES ARDEN AV 340FT W OF RIDGEDALE RD",0,1,"Removed from Sale","2007-04-04 12:36:54",,,,,,,,,,,,
6072R0031,88,,1,2006,68437.42,3650.00,"**NES ARIZONA AV 116 FT NW OF WHITB0000",0,0,,,68437.42,,,City,,,,,,,,
00302042A,89,,1,2006,16990.32,1000.00,"**NES BRUNT ST REAR 2225-33 BRUNT ST",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
00307054A,90,,1,2006,647.38,1000.00,"**NES BRUNT ST 16'NW BLOOM ST",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
041300015,91,,1,2006,21475.51,1000.00,"**NES CARSWELL ST 16 FT NW OF POLK ST",0,0,,,21475.51,,,City,,,,,,,,
041300013,92,,1,2006,7382.53,1000.00,"**NES CARSWELL ST 48 FT NW OF POLK ST",0,0,,,7382.53,,,City,,,,,,,,
084150083,93,,1,2006,8658.22,2812.00,"**NES CLIFTON AV 80 FT SE OF TALBOT ST",0,0,,,8658.22,,,City,,,,,,,,
4511A0034,94,,1,2006,229.55,2620.00,"**NES CORDELIA AV 145 FT NW OF HAYWARD AV",0,0,,,229.55,,,City,,,,,,,,
045110039,95,,1,2006,247.18,3000.00,"**NES CUTHBERT AVE 345 FT NW OF HAYWARD AV",0,0,,,247.18,,,City,,,,,,,,
04527023A,96,,1,2006,163.34,4000.00,"**NES DENMORE AV REAR 5412 PARK HEIGHTS AVE",0,0,,,163.34,,,City,,,,,,,,
057790016,97,,1,2006,7388.92,2610.00,"**NES FRANKFORD AV 182-2 FT NW OF WAL0000 AV",0,0,,,7388.92,,,City,,,,,,,,
03357005B,98,,1,2006,14906.58,4900.00,"**NES GREENSPRING AV NEC DERBY RD",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
08243036A,99,,1,2006,51980.04,2350.00,"**NES HADDON AV 61-6 FT NW OF HOWARD PARK AV",0,0,,,51980.04,,,City,,,,,,,,
057500012,100,,1,2006,328.46,9950.00,"**NES HAMILTON AV 126-1 FT W OF BELAIR RD",0,0,,,328.46,,,City,,,,,,,,
084150047,101,,1,2006,1067.09,1406.00,"**NES HUTTON AV 503-3 FT E OF OAK DR",0,0,,,1067.09,,,City,,,,,,,,
078630021,102,,1,2006,383.42,990.00,"**NES LETITIA AV 92-2 FT SE OF WASHINGTON BLVD",0,0,,,383.42,,,City,,,,,,,,
2442D0004,103,,1,2006,478.18,3500.00,"**NES N FRANKLINTOWN RD 430-9 FT W OF WESTERN MD. RR",0,1,"Removed from Sale","2007-04-04 12:36:54",,,,,,,,,,,,
044160035,104,,1,2006,204854.20,23600.00,"**NES OAKLEAF AV 353-1 FT SE MENLO DR",0,0,,,204854.20,,,City,,,,,,,,
5570B0036,105,,1,2006,40379.72,7490.00,"**NES ORLANDO AV 50 FT E OF MOYER AV",0,0,,,40379.72,,,City,,,,,,,,
05341036A,106,,1,2006,313.43,11240.00,"**NES OVERLAND AV 445 FT NW OF ELSRODE AV",0,1,"Removed from Sale","2007-03-27 15:40:58",,,,,,,,,,,,
8393J019A,107,,1,2006,1533.18,53360.00,"**NES PICKWICK RD 669-5 WEST OF N FOREST PARK AVE",0,0,,,1533.18,,,City,,,,,,,,
003780034,108,,1,2006,9572.87,1000.00,"**NES TIFFANY ST 100' NW-W LAFAYETTE AVE",0,0,,,9572.87,,,City,,,,,,,,
008610086,109,,1,2006,18574.21,300.00,"**NES WARNER ST 69-4 FT SE OF PACA ST",0,0,,,18574.21,,,City,,,,,,,,
2880D001A,110,,1,2006,2801.69,1522.00,"**NES WINTERBOURNE RD 300 FT SE OF CHELSEA AV",0,0,,,2801.69,,,City,,,,,,,,
4190A0064,111,,1,2006,202.91,1412.00,"**NES 10 FT AL 1ST NE OF CLIFTON PK TER 109-9 FT NW",0,0,,,202.91,,,City,,,,,,,,
3327D0043,112,,1,2006,350.17,500.00,"**NES 10 FT ALLEY 1ST N OF HILLDALE PL 120-4FT NW DR",0,1,"Removed from Sale","2007-04-11 14:18:43",,,,,,,,,,,,
4190A0063,113,,1,2006,190.85,1392.00,"**NES 10 FT ALLEY 1ST NE OF CLIFTON PARK TER 119-9 F",0,0,,,190.85,,,City,,,,,,,,
4190A0062,114,,1,2006,198.79,1372.00,"**NES 10 FT ALLEY 1ST NE OF CLIFTON PARK TER 129-9 F",0,0,,,198.79,,,City,,,,,,,,
3307A0069,115,,1,2006,13909.44,2666.00,"**NES 10 FT ALLEY 1ST NE OF PARK HTS. AV REAR 4227-3",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
3100E0055,116,,1,2006,308.11,1856.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 167-10 FT SE",0,0,,,308.11,,,City,,,,,,,,
3100E0056,117,,1,2006,416.68,1856.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 177 FT SE OF",0,0,,,416.68,,,City,,,,,,,,
3100E047A,118,,1,2006,1306.81,1856.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 30-4FT SE OF",0,0,,,1306.81,,,City,,,,,,,,
3100E047B,119,,1,2006,26161.32,1856.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 39-6FT SE OF",0,0,,,26161.32,,,City,,,,,,,,
3100E0048,120,,1,2006,9526.40,1876.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 48-8FT SE OF",0,0,,,9526.40,,,City,,,,,,,,
3100E0051,121,,1,2006,255.04,2040.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 94-6FT SE OF",0,0,,,255.04,,,City,,,,,,,,
4149H0045,122,,1,2006,1528.81,920.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN AV REAR 2810 ERDM",0,0,,,1528.81,,,City,,,,,,,,
2275B0085,123,,1,2006,11833.55,31763.00,"**NES 15 FT ALLEY 1ST NE OF CATON AV REAR 3324-3410",0,0,,,11833.55,,,City,,,,,,,,
033500046,124,,1,2006,2069.98,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD REAR 4425 P",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
3350A0036,125,,1,2006,422.71,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 23-8 FT SE",0,1,"Removed from Sale","2007-05-11 11:18:21",,,,,,,,,,,,
3350A0037,126,,1,2006,418.75,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 33-8 FT SE",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
3350A0038,127,,1,2006,438.60,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 43-8 FT SE",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
3350A0039,128,,1,2006,620.07,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 53-8 FT SE",0,1,"Removed from Sale","2007-05-11 11:18:21",,,,,,,,,,,,
3350A0040,129,,1,2006,620.07,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 63-8 FT SE",0,1,"Removed from Sale","2007-05-11 11:18:21",,,,,,,,,,,,
3307B0031,130,,1,2006,6419.27,1000.00,"**NES 15 FT ALLEY 1ST NE OF PARK HTS. AV REAR 4305-1",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
5898H0109,131,,1,2006,180.92,2020.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV 4122 EIERMAN",0,0,,,180.92,,,City,,,,,,,,
5898H0107,132,,1,2006,599.58,19720.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV 4126-56 EIERM",0,0,,,599.58,,,City,,,,,,,,
2505A0103,133,,1,2006,22365.44,170.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 106-5 FT NW",0,0,,,22365.44,,,City,,,,,,,,
2505A0104,134,,1,2006,648.19,170.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 115-9 FT NW",0,0,,,648.19,,,City,,,,,,,,
2530C0624,135,,1,2006,48702.48,5803.00,"**NS AIRY HILL AV 122-6FT W OF LUCIA AV",0,0,,,48702.48,,,City,,,,,,,,
082390017,136,,1,2006,785.79,1240.00,"**NS BELLE AV 150 FT E OF WOODBINE AV",0,0,,,785.79,,,City,,,,,,,,
076140032,137,,1,2006,522.26,8400.00,"**NS BRIDGEVIEW RD NEC SEABURY RD",0,1,"Removed from Sale","2007-04-30 18:29:57",,,,,,,,,,,,
6019E0019,138,,1,2006,163.10,3990.00,"**NS BURLAND AV 140 FT W OF WHITE AV",0,0,,,163.10,,,City,,,,,,,,
6019E0018,139,,1,2006,245.82,6970.00,"**NS BURLAND AV 180 FT W OF WHITE AV",0,0,,,245.82,,,City,,,,,,,,
2530C014A,140,,1,2006,321.61,11333.00,"**NS CEDARGARDEN RD 114-8 FT W OF THORNFIELD RD",0,1,"Removed from Sale","2007-04-25 13:17:01",,,,,,,,,,,,
7165A0037,141,,1,2006,599.70,4540.00,"**NS CHERRY ST 510-7 FT W OF MONTEHILL AV",0,0,,,599.70,,,City,,,,,,,,
00172148A,142,,1,2006,8621.73,6333.00,"**NS CLONEY ALLEY REAR 222-28 N AMITY ST",0,1,"Removed from Sale","2007-05-04 14:50:06",,,,,,,,,,,,
016310003,143,,1,2006,163.90,1000.00,"**NS E MONUMENT ST NWC EDISON HWY",0,0,,,4524.50,824.00,987.90,220,"Allen C. Tochterman","Cypress Properties, Inc.","11411 Cedar Lane",Kingsville,MD,21087,,1
040530013,144,,1,2006,966.46,9000.00,"**NS E 33RD ST 215 FT E OF OLD YORK RD",0,0,,,970.00,0.00,966.46,282,"Shaun L. Diggs",,"4419 3RD St., NW",Washington,DC,20011,,1
052000097,145,,1,2006,6769.13,3050.00,"**NS E 43RD ST 89-7 FT W OF IVANHOE AV",0,0,,,6769.13,,,City,,,,,,,,
072000080,146,,1,2006,43344.47,5793.00,"**NS ELMTREE ST 96 FT W OF FAIRHAVEN AV",0,0,,,43344.47,,,City,,,,,,,,
04093003A,147,,1,2006,162.62,3000.00,"**NS FILLMORE ST 210 FT E OF INDEPENDENCE ST",0,0,,,162.62,,,City,,,,,,,,
074700014,148,,1,2006,1584.50,3120.00,"**NS FOERSTER AV 400-9 FT E OF HOLLINS FERRY RD",0,0,,,1584.50,,,City,,,,,,,,
2244A0021,149,,1,2006,13617.09,2800.00,"**NS FREDERICK AV NEC MORLEY ST",0,0,,,13617.09,,,City,,,,,,,,
2244A0043,150,,1,2006,1556.90,4260.00,"**NS FREDERICK AV REAR 3526-28 FREDERICK AV",0,0,,,1556.90,,,City,,,,,,,,
06732145A,151,,1,2006,791.18,1430.00,"**NS GERMAN HILL RD 130 FT W OF DELBERT AV",0,0,,,791.18,,,City,,,,,,,,
056500023,152,,1,2006,331.70,11910.00,"**NS GLENMORE AV 401-1 FT W OF EVERALL AV",0,1,"Removed from Sale","2007-04-04 12:36:54",,,,,,,,,,,,
05018007A,153,,1,2006,1074.70,36840.00,"**NS GOODALE RD 312 FT E OF CHARLES ST",0,0,,,3000.00,0.00,1074.70,125,"Neil J Ham",,"2B Flanders Court",Baltimore,MD,21236,,1
8207A0004,154,,1,2006,20594.70,6390.00,"**NS GROVELAND AV NEC N ROGERS AV",0,0,,,20594.70,,,City,,,,,,,,
5960A0012,155,,1,2006,185.58,6240.00,"**NS GUNTHER AVE 119-11 FT SW OF PLEASANT VIEW AVE",0,1,"Removed from Sale","2007-05-11 11:18:21",,,,,,,,,,,,
071290013,156,,1,2006,600.84,21206.00,"**NS HILLCREST AV 183 FT E FIFTH ST",0,1,"Removed from Sale","2007-05-11 11:18:21",,,,,,,,,,,,
071290024,157,,1,2006,20580.68,21120.00,"**NS HILLCREST AV 483 FT E OF 5TH ST",0,0,,,20580.68,,,City,,,,,,,,
3949A0051,158,,1,2006,573.18,300.00,"**NS HILLEDGE DR REAR 2915 OVERLAND AV",0,0,,,573.18,,,City,,,,,,,,
