"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
4048A016A,20,,1,2014,15740.54,1000.00,"**ES GREENMOUNT AV 261 FT S OF CHESTNUT HILL AV",0,0,,,15740.54,,,City,,,,,,,,
3357H0019,22,,1,2014,242544.25,8200.00,"**ES GREENSPRING AV 123-5 FT S OF PARK HILL AV",0,0,,,242544.25,,,City,,,,,,,,
08186002A,24,,1,2014,3647.69,1900.00,"**ES HAZLETT AV 80 FT N OF N OVERTON ST",0,0,,,3647.69,,,City,,,,,,,,
019470001,28,,1,2014,261527.78,49300.00,"**ES JOHNSON ST 98-8 S WELLS ST",0,0,,,261527.78,,,City,,,,,,,,
051920003,29,,1,2014,4223.06,6000.00,"**ES KENILWORTH AV 242-5 FT N OF E 43RD ST",0,0,,,4223.06,,,City,,,,,,,,
076280005,30,,1,2014,340.01,2400.00,"**ES LILAC AV 200 FT N OF LILY AV",0,0,,,340.01,,,City,,,,,,,,
002210052,32,,1,2014,19749.94,15600.00,"**ES MCPHAIL ST REAR 153-55 MCPHAIL ST",0,0,,,19749.94,,,City,,,,,,,,
002210018,33,,1,2014,14156.25,6300.00,"**ES MCPHAIL ST 170 FT N OF W FREDERICK AV",0,0,,,14156.25,,,City,,,,,,,,
004830057,34,,1,2014,7315.75,11733.00,"**ES MORTON ST 68-10 FT N OF W BIDDLE ST",0,0,,,7315.75,,,City,,,,,,,,
3059A0018,35,,1,2014,32092.39,2300.00,"**ES N DENISON ST 105 FT N OF MONDAWMIN AV",0,0,,,32092.39,,,City,,,,,,,,
062630021,38,,1,2014,2436.72,7000.00,"**ES N JANNEY ST 28'E FAIRMOUNT AVE",0,0,,,2436.72,,,City,,,,,,,,
2454C0035,40,,1,2014,38817.00,600.00,"**ES N ROSEDALE ST 42-5 FT N OF BELMONT AVE",0,0,,,38817.00,,,City,,,,,,,,
4948C0005,41,,1,2014,384.56,900.00,"**ES OF KESWICK RD 225 FT NW COLD SPRING LA",0,0,,,384.56,,,City,,,,,,,,
5214A0001,42,,1,2014,2682.43,2400.00,"**ES OLD YORK RD NEC E COLD SPRING LA",0,0,,,2682.43,,,City,,,,,,,,
072000051,43,,1,2014,2564.50,8000.00,"**ES PARCEL ST NEC FILBERT ST",0,0,,,2564.50,,,City,,,,,,,,
072000015,44,,1,2014,49978.36,12200.00,"**ES PARCEL ST 120 FT N OF FILBERT ST",0,0,,,49978.36,,,City,,,,,,,,
047440113,46,,1,2014,314.34,100.00,"**ES PIMLICO RD 83' S.- W.BELVEDERE ST",0,0,,,314.34,,,City,,,,,,,,
072000023,47,,1,2014,41192.20,16300.00,"**ES PRUDENCE ST 250 FT N OF FILBERT ST",0,0,,,41192.20,,,City,,,,,,,,
7878A0001,48,,1,2014,46626.97,2900.00,"**ES RAYMOND ST NEC BREMEN ST",0,0,,,46626.97,,,City,,,,,,,,
8393K0009,49,,1,2014,23448.01,4000.00,"**ES RICHEL LA 110 FT N OF WETHEREDSVILLE RD",0,0,,,23448.01,,,City,,,,,,,,
084740005,53,,1,2014,105930.69,17500.00,"**ES TAZEWELL RD SEC WAKEFIELD RD",0,0,,,105930.69,,,City,,,,,,,,
8424B0014,54,,1,2014,1712.40,9200.00,"**ES VINEWOOD PL 160 FT S OF OVERCREST AV",0,0,,,1712.40,,,City,,,,,,,,
077650016,55,,1,2014,127172.40,4000.00,"**ES WICKES AV SEC GEORGETOWN RD",0,0,,,127172.40,,,City,,,,,,,,
3390B089A,56,,1,2014,1249.97,1000.00,"**ES WOODBERRY AVE 145FT S CLIPPER PARK ROAD",0,0,,,1249.97,,,City,,,,,,,,
02817047A,57,,1,2014,68910.43,1400.00,"**ES 10 FT AL. 1ST E OF MT. HOLLY ST 264-20000 S WIN",0,0,,,68910.43,,,City,,,,,,,,
02710036I,58,,1,2014,39687.59,600.00,"**ES 10 FT ALLEY 1ST E GRANADA AVE REAR 3819 GRANADA",0,0,,,39687.59,,,City,,,,,,,,
02710036J,59,,1,2014,39687.59,600.00,"**ES 10 FT ALLEY 1ST E GRANADA AVE REAR 3821 GRANADA",0,0,,,39687.59,,,City,,,,,,,,
3261A0038,60,,1,2014,1059.13,1000.00,"**ES 10 FT ALLEY 1ST E OF BENTALOU ST 110 FT N OF CL",0,0,,,1059.13,,,City,,,,,,,,
027540024,61,,1,2014,3974.82,600.00,"**ES 10 FT ALLEY 1ST E OF CHELSEA TER REAR 3103 CHEL",0,0,,,3974.82,,,City,,,,,,,,
02710036L,62,,1,2014,2742.29,800.00,"**ES 10 FT ALLEY 1ST E OF GRANADA AVE REAR 3825 GRAN",0,0,,,2742.29,,,City,,,,,,,,
04007042A,63,,1,2014,54433.84,2500.00,"**ES 10 FT ALLEY 1ST E OF HOPE ST REAR 1921-25 HOPE",0,0,,,54433.84,,,City,,,,,,,,
040070042,64,,1,2014,63796.25,3033.00,"**ES 10 FT ALLEY 1ST E OF HOPE ST 1905-15 HOPE ST RE",0,0,,,63796.25,,,City,,,,,,,,
2475D0061,65,,1,2014,35220.45,400.00,"**ES 10 FT ALLEY 1ST E OF ROSEDALE ST 56 FT S OF HAR",0,0,,,35220.45,,,City,,,,,,,,
0300B0059,66,,1,2014,77783.29,1700.00,"**ES 10 FT ALLEY 1ST E OF STRICKER ST 1420-26 SCHOOL",0,0,,,77783.29,,,City,,,,,,,,
051500024,69,,1,2014,1347.88,800.00,"**ES 12 FT ALLEY 1ST E OF READY AVE 119-7 FT S OF HA",0,0,,,1347.88,,,City,,,,,,,,
051500025,70,,1,2014,1349.13,800.00,"**ES 12 FT ALLEY 1ST E OF READY AVE 130-11 FT S OF H",0,0,,,1349.13,,,City,,,,,,,,
027280010,71,,1,2014,6713.42,1800.00,"**ES 12 FT ALLEY 1ST W OF GARRISON BLVD 162 FT S OF",0,0,,,6713.42,,,City,,,,,,,,
02728010A,72,,1,2014,110109.33,1500.00,"**ES 12 FT ALLEY 1ST W OF GARRISON BLVD 254-6 FT S O",0,0,,,110109.33,,,City,,,,,,,,
4673A063A,73,,1,2014,16117.60,500.00,"**ES 12' LANE 1ST W RANNY RD 0000 232-5 N SULGRAVE A",0,0,,,16117.60,,,City,,,,,,,,
024860070,75,,1,2014,27436.08,1300.00,"**ES 15 FT ALLEY 1ST E OF ALLENDALE ST 185-6 FT S HA",0,0,,,27436.08,,,City,,,,,,,,
3903A0059,76,,1,2014,2803.58,500.00,"**ES 15 FT ALLEY 1ST E OF GREENMOUNT AV 143FT N OF E",0,0,,,2803.58,,,City,,,,,,,,
4179E0127,77,,1,2014,5725.66,3700.00,"**ES 15 FT ALLEY 1ST E OF KENTUCKY AV REAR 3402 KENT",0,0,,,5725.66,,,City,,,,,,,,
4179E0130,78,,1,2014,8163.75,6200.00,"**ES 15 FT ALLEY 1ST E OF KENTUCKY AV REAR 3408 KENT",0,0,,,8163.75,,,City,,,,,,,,
051490026,79,,1,2014,74544.53,2300.00,"**ES 15 FT ALLEY 1ST W OF READY AVE REAR 5508 READY",0,0,,,74544.53,,,City,,,,,,,,
2174A0085,80,,1,2014,11619.15,12100.00,"**ES 15 FT ALLEY 1ST W OF WILLARD ST REAR 152 WILLAR",0,0,,,11619.15,,,City,,,,,,,,
5180A0069,81,,1,2014,1006.83,11900.00,"**ES 15' ALLEY 1ST EAST OF GOVANE AVE REAR 5001/11 G",0,0,,,1006.83,,,City,,,,,,,,
025460026,82,,1,2014,43913.37,1400.00,"**ES 15' ALLEY 140'E W WOODINGTON0000 120'N VERMONT",0,0,,,43913.37,,,City,,,,,,,,
071230001,83,,1,2014,162848.10,20500.00,"**ES 2ND ST 125 FT S OF JACK ST",0,0,,,162848.10,,,City,,,,,,,,
052170046,84,,1,2014,635.40,400.00,"**ES 20 FT ALLEY 1ST E OF ALHAMBRA AV 110 FT N OF RI",0,0,,,635.40,,,City,,,,,,,,
02301046E,85,,1,2014,3087.46,3000.00,"**ES 20 FT ALLEY 1ST E OF N SMALLWOOD ST REAR 1717-1",0,0,,,3087.46,,,City,,,,,,,,
3969L0060,86,,1,2014,107288.82,300.00,"**ES 22 FT ALEY 1ST E OF WELBOURNE RD 141-9 FT S OF",0,0,,,107288.82,,,City,,,,,,,,
3969M0062,88,,1,2014,2221.80,2000.00,"**ES 22 FT ALLEY 1ST E OF MELBOURNE RD 61 FT N OF R/",0,0,,,2221.80,,,City,,,,,,,,
3969L0061,89,,1,2014,3370.04,2200.00,"**ES 22 FT ALLEY 1ST E OF WELBOURNE RD 132-1 FT S OF",0,0,,,3370.04,,,City,,,,,,,,
2230G0065,90,,1,2014,329.25,1000.00,"**ES 30-9 FT DRIVEWAY 1ST E OF HILTON ST 134-1 FT N",0,0,,,329.25,,,City,,,,,,,,
024870074,91,,1,2014,122285.88,200.00,"**ES 31-6 FT CT 1ST W OF ALLENDALE ST 122-3 FT N OF",0,0,,,122285.88,,,City,,,,,,,,
024870115,92,,1,2014,4110.82,700.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 131-7 FT N OF",0,0,,,4110.82,,,City,,,,,,,,
2505A0109,93,,1,2014,11574.62,1700.00,"**MWS 10 FT ALLEY 1ST NW OF GRANTLEY ST 128-11 FT NE",0,0,,,11574.62,,,City,,,,,,,,
3100E0052,95,,1,2014,18296.56,1900.00,"**NE OF SEQUOIA AV 140-4 FT SE OF ELLAMONT RD",0,0,,,18296.56,,,City,,,,,,,,
084150048,96,,1,2014,12373.16,11000.00,"**NE SIDE OF HUTTON AV 523-3 FT E OF OAK AV",0,0,,,12373.16,,,City,,,,,,,,
6072R0031,98,,1,2014,239831.41,13100.00,"**NES ARIZONA AV 116 FT NW OF WHITB0000",0,0,,,239831.41,,,City,,,,,,,,
042650006,99,,1,2014,1615.19,2700.00,"**NES ARMSTRONG AV 100 FT N OF RIDGE AV",0,0,,,1615.19,,,City,,,,,,,,
042650003,100,,1,2014,1615.19,2700.00,"**NES ARMSTRONG AV 25 FT N OF RIDGE AV",0,0,,,1615.19,,,City,,,,,,,,
042650022,101,,1,2014,5478.45,4400.00,"**NES ARMSTRONG AV 396 FT NW OF RIDGE AV",0,0,,,5478.45,,,City,,,,,,,,
042650004,102,,1,2014,1615.19,2700.00,"**NES ARMSTRONG AV 50 FT N OF RIDGE AV",0,0,,,1615.19,,,City,,,,,,,,
042650005,103,,1,2014,1615.19,2700.00,"**NES ARMSTRONG AV 75 FT N OF RIDGE AV",0,0,,,1615.19,,,City,,,,,,,,
00307054A,104,,1,2014,4274.53,1000.00,"**NES BRUNT ST 16'NW BLOOM ST",0,0,,,4274.53,,,City,,,,,,,,
041300016,105,,1,2014,7643.43,1000.00,"**NES CARSWELL ST NWC POLK ST",0,0,,,7643.43,,,City,,,,,,,,
041280003,106,,1,2014,8431.52,1000.00,"**NES CARSWELL ST 128 FT SE OF POLK ST",0,0,,,8431.52,,,City,,,,,,,,
041300015,107,,1,2014,4223.26,1000.00,"**NES CARSWELL ST 16 FT NW OF POLK ST",0,0,,,4223.26,,,City,,,,,,,,
041300013,108,,1,2014,4185.46,1000.00,"**NES CARSWELL ST 48 FT NW OF POLK ST",0,0,,,4185.46,,,City,,,,,,,,
084150083,109,,1,2014,35357.86,8000.00,"**NES CLIFTON AV 80 FT SE OF TALBOT ST",0,0,,,35357.86,,,City,,,,,,,,
5408B0016,110,,1,2014,8324.60,12300.00,"**NES CLOVILLE AVE 461 FT NW OF TRAMORE RD",0,0,,,8324.60,,,City,,,,,,,,
02222006B,111,,1,2014,34380.81,8400.00,"**NES CSX RR R/W NEC AMTRAK RR R/W 0000",0,0,,,34380.81,,,City,,,,,,,,
02222006A,112,,1,2014,122535.52,42300.00,"**NES CSX RR R/W NWC W BALTIMORE ST0000",0,0,,,122535.52,,,City,,,,,,,,
054890048,113,,1,2014,21020.03,6900.00,"**NES FLEETWOOD AV 750 FT W OF ELSRODE AV",0,0,,,21020.03,,,City,,,,,,,,
4426A020A,114,,1,2014,1775.88,6200.00,"**NES FORMER BED OF KEN OAK ROAD 193.2 FT E OF REIST",0,0,,,1775.88,,,City,,,,,,,,
057790016,115,,1,2014,28019.97,2600.00,"**NES FRANKFORD AV 182-2 FT NW OF WAL0000 AV",0,0,,,28019.97,,,City,,,,,,,,
4429C0017,117,,1,2014,28026.89,3000.00,"**NES GIST AVE NEC W NORTHERN PKWY",0,0,,,28026.89,,,City,,,,,,,,
4429C0016,118,,1,2014,78511.98,9700.00,"**NES GIST AVE 490 FT NW OF ROGERS AVE",0,0,,,78511.98,,,City,,,,,,,,
03357005B,119,,1,2014,58720.41,6100.00,"**NES GREENSPRING AV NEC DERBY RD",0,0,,,58720.41,,,City,,,,,,,,
3357I0007,120,,1,2014,465.22,6000.00,"**NES GREENSPRING AVE SEC DERBY RD",0,0,,,465.22,,,City,,,,,,,,
08243036A,121,,1,2014,175723.78,2300.00,"**NES HADDON AV 61-6 FT NW OF HOWARD PARK AV",0,0,,,175723.78,,,City,,,,,,,,
084150045,122,,1,2014,2724.61,4000.00,"**NES HUTTON AV 463-3 FT E OF OAK DR",0,0,,,2724.61,,,City,,,,,,,,
084150046,123,,1,2014,2895.02,4000.00,"**NES HUTTON AV 483-3 FT E OF OAK DR",0,0,,,2895.02,,,City,,,,,,,,
5370F0013,124,,1,2014,645.16,11500.00,"**NES IVY AV 677-3 FT NW OF OVERLAND AV",0,0,,,645.16,,,City,,,,,,,,
077040009,125,,1,2014,1341.02,11800.00,"**NES JOH AV 1235-11 FT W OF EDGEWOOD ST",0,0,,,1341.02,,,City,,,,,,,,
078630021,126,,1,2014,1783.25,900.00,"**NES LETITIA AV 92-2 FT SE OF WASHINGTON BLVD",0,0,,,1783.25,,,City,,,,,,,,
044160035,127,,1,2014,388461.04,22200.00,"**NES OAKLEAF AV 353-1 FT SE MENLO DR",0,0,,,388461.04,,,City,,,,,,,,
2243B0005,129,,1,2014,25226.14,3900.00,"**NES OLD FREDERICK RD 86 FT SE OF SIEGWART LA",0,0,,,25226.14,,,City,,,,,,,,
5570B0036,131,,1,2014,139273.16,7400.00,"**NES ORLANDO AV 50 FT E OF MOYER AV",0,0,,,139273.16,,,City,,,,,,,,
003780034,132,,1,2014,35116.76,1000.00,"**NES TIFFANY ST 100' NW-W LAFAYETTE AVE",0,0,,,35116.76,,,City,,,,,,,,
042640013,133,,1,2014,5936.54,6200.00,"**NES VINCENNES AV 405 FT NW OF PATTERSON AV",0,0,,,5936.54,,,City,,,,,,,,
008610086,135,,1,2014,63160.18,300.00,"**NES WARNER ST 69-4 FT SE OF PACA ST 0000",0,0,,,63160.18,,,City,,,,,,,,
2880D0002,137,,1,2014,1304.85,1700.00,"**NES WINTERBOURNE RD 140 FT SE OF CHELSEA RD",0,0,,,1304.85,,,City,,,,,,,,
2959B0146,138,,1,2014,339.14,600.00,"**NES YELL ST 542-6 FT NW OF LEWIN AV",0,0,,,339.14,,,City,,,,,,,,
2959B0141,139,,1,2014,1082.20,700.00,"**NES YELL ST 590-6 FT NW OF LEWIN AV",0,0,,,1082.20,,,City,,,,,,,,
032500044,140,,1,2014,3217.49,1100.00,"**NES 10 FT AL 1ST NE OF LIBERTY HTS, AV REAR 2410-1",0,0,,,3217.49,,,City,,,,,,,,
3327D0044,141,,1,2014,1068.15,1100.00,"**NES 10 FT ALLEY 1ST N OF HILLDALE PL 130-4FT NW DR",0,0,,,1068.15,,,City,,,,,,,,
3100E0047,142,,1,2014,321.37,1300.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 21-2FT SE OF",0,0,,,321.37,,,City,,,,,,,,
3100E047A,143,,1,2014,7164.75,1300.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 30-4FT SE OF",0,0,,,7164.75,,,City,,,,,,,,
3100E047B,144,,1,2014,89801.49,1300.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 39-6FT SE OF",0,0,,,89801.49,,,City,,,,,,,,
3100E0048,145,,1,2014,34875.29,2000.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 48-8FT SE OF",0,0,,,34875.29,,,City,,,,,,,,
3100E0049,146,,1,2014,4028.03,2900.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 57-10 FT E OF",0,0,,,4028.03,,,City,,,,,,,,
3100E0050,147,,1,2014,1600.21,3100.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 76-2FT SE OF",0,0,,,1600.21,,,City,,,,,,,,
3100E0051,148,,1,2014,4196.24,2100.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 94-6FT SE OF",0,0,,,4196.24,,,City,,,,,,,,
3100E0053,149,,1,2014,2824.87,1900.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AVE 149-6 FT SE",0,0,,,2824.87,,,City,,,,,,,,
3190B0025,150,,1,2014,60656.78,12733.00,"**NES 10 FT ALLEY 1ST NE OF TOWANDA AV 4401-09 TOWAN",0,0,,,60656.78,,,City,,,,,,,,
4149H0045,151,,1,2014,7802.28,400.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN AV REAR 2810 ERDM",0,0,,,7802.28,,,City,,,,,,,,
4149C0083,152,,1,2014,363.98,1700.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN AV 126FT NW OF PA",0,0,,,363.98,,,City,,,,,,,,
070950086,153,,1,2014,24766.72,17200.00,"**NES 15 ' ALLEY 1ST NEC E 6TH ST REAR 3911-4017 6TH",0,0,,,24766.72,,,City,,,,,,,,
040440042,154,,1,2014,352.06,500.00,"**NES 15 FT ALLEY 1ST N OF GORSUCH AV REAR 1126 GORS",0,0,,,352.06,,,City,,,,,,,,
2275B0085,155,,1,2014,97921.31,35600.00,"**NES 15 FT ALLEY 1ST NE OF CATON AV REAR 3324-3410",0,0,,,97921.31,,,City,,,,,,,,
3100D0036,157,,1,2014,326.32,1600.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3218 SEQUOIA",0,0,,,326.32,,,City,,,,,,,,
3100D0038,158,,1,2014,10520.49,1600.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3222 SEQUOIA",0,0,,,10520.49,,,City,,,,,,,,
3100D0045,159,,1,2014,8628.12,1600.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3236 SEQUOIA",0,0,,,8628.12,,,City,,,,,,,,
3100D0031,160,,1,2014,346.40,1600.00,"**NES 15 FT ALLEY 1ST NE SEQUOIA AV REAR 3208 SEQUOI",1,0,,,346.40,,,City,,,,,,,,
3100D0041,161,,1,2014,12928.59,1600.00,"**NES 15 FT ALLEY 1ST NE SEQUOIA AV REAR 3228 SEQUOI",0,0,,,12928.59,,,City,,,,,,,,
2505A0103,163,,1,2014,75633.46,100.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 106-5 FT NW",0,0,,,75633.46,,,City,,,,,,,,
3262C0089,164,,1,2014,3438.27,1500.00,"**NES 20 FT DRWY 2ND SW OF W FOREST PARK AV 115FT SE",0,0,,,3438.27,,,City,,,,,,,,
070950001,165,,1,2014,17761.24,1900.00,"**NES 6TH ST 182-9 FT NW OF AUDREY AV",0,0,,,17761.24,,,City,,,,,,,,
2530C0624,166,,1,2014,168515.57,4300.00,"**NS AIRY HILL AV 122-6FT W OF LUCIA AV",0,0,,,168515.57,,,City,,,,,,,,
7053A0009,168,,1,2014,314.34,4700.00,"**NS ARSAN AV 110 FT E OF 4TH ST",0,0,,,314.34,,,City,,,,,,,,
7053A0012,169,,1,2014,314.34,2300.00,"**NS ARSAN AV 206 FT E OF 4TH ST",0,0,,,314.34,,,City,,,,,,,,
7053A0013,170,,1,2014,314.34,1100.00,"**NS ARSAN AV 230 FT E OF 4TH ST",0,0,,,314.34,,,City,,,,,,,,
082390017,172,,1,2014,5693.89,1200.00,"**NS BELLE AV 150 FT E OF WOODBINE AV",0,0,,,5693.89,,,City,,,,,,,,
7165A073B,177,,1,2014,452.46,3000.00,"**NS CHERRY ST 175-4 FT W OF CHARLESTON ST",0,0,,,452.46,,,City,,,,,,,,
071430023,178,,1,2014,135077.21,7400.00,"**NS CHURCH ST 50 FT W OF MURIEL AVE",0,0,,,135077.21,,,City,,,,,,,,
5408B0001,179,,1,2014,68141.25,3900.00,"**NS CLOVILLE AV NWC TRAMORE RD",0,0,,,68141.25,,,City,,,,,,,,
075670030,180,,1,2014,52177.50,6200.00,"**NS CRANDALL AV NWC GERANIUM AV",0,0,,,52177.50,,,City,,,,,,,,
075670031,181,,1,2014,35145.43,3900.00,"**NS CRANDALL AV 25 FT W OF GERANIUM AV",0,0,,,35145.43,,,City,,,,,,,,
2145B0015,182,,1,2014,3596.54,2000.00,"**NS DULANY ST 166 FT E OF MILLINGTON AV",0,0,,,3596.54,,,City,,,,,,,,
072000080,185,,1,2014,8777.33,4900.00,"**NS ELMTREE ST 96 FT W OF FAIRHAVEN AV",0,0,,,8777.33,,,City,,,,,,,,
079580078,187,,1,2014,1657.91,11800.00,"**NS FLOWERTON RD 341-11FT W OF WALNUT AV",0,0,,,1657.91,,,City,,,,,,,,
074700014,188,,1,2014,8636.44,3100.00,"**NS FOERSTER AV 400-9 FT E OF HOLLINS FERRY RD",0,0,,,8636.44,,,City,,,,,,,,
2244A0021,189,,1,2014,48185.85,2800.00,"**NS FREDERICK AV NEC MORLEY ST",0,0,,,48185.85,,,City,,,,,,,,
8030B0126,190,,1,2014,75696.41,11700.00,"**NS FREDERICK AVE 173-2 W OF S ROCK GLEN ROAD",0,0,,,75696.41,,,City,,,,,,,,
070770037,191,,1,2014,314.34,1800.00,"**NS FREEMAN ST 90 FT E OF 6TH ST",0,0,,,314.34,,,City,,,,,,,,
005300047,192,,1,2014,496.42,7800.00,"**NS GEORGE ST 71 FT E OF N EUTAW ST",0,0,,,496.42,,,City,,,,,,,,
06732145A,193,,1,2014,9074.20,10000.00,"**NS GERMAN HILL RD 130 FT W OF DELBERT AV",0,0,,,9074.20,,,City,,,,,,,,
05018007A,194,,1,2014,14021.77,37600.00,"**NS GOODALE RD 312 FT E OF CHARLES ST",0,0,,,14021.77,,,City,,,,,,,,
8207A0004,196,,1,2014,79552.98,12700.00,"**NS GROVELAND AV NEC N ROGERS AV",0,0,,,79552.98,,,City,,,,,,,,
05497005A,197,,1,2014,18088.26,1500.00,"**NS HARFORD RD 406'4 NE GLENMORE 0000 REAR 6014 HAR",0,0,,,18088.26,,,City,,,,,,,,
071290024,200,,1,2014,88488.68,21000.00,"**NS HILLCREST AV 483 FT E OF 5TH ST0000",0,0,,,88488.68,,,City,,,,,,,,
3949A0051,201,,1,2014,3504.98,300.00,"**NS HILLEDGE DR REAR 2915 OVERLAND AV",0,0,,,3504.98,,,City,,,,,,,,
021520005,202,,1,2014,14499.39,18600.00,"**NS HOLLINS ST REAR 16-18 S CALVERTON RD",0,0,,,14499.39,,,City,,,,,,,,
02171056A,203,,1,2014,19692.61,1000.00,"**NS HOLLINS ST 325-4 FT E OF S FRANKLINTOWN RD",0,0,,,19692.61,,,City,,,,,,,,
072570035,205,,1,2014,20242.51,3500.00,"**NS INNER CIRCLE 202-8FT E OF TOMPKINS ST",0,0,,,20242.51,,,City,,,,,,,,
2183C0082,208,,1,2014,25849.75,100.00,"**NS KINS COURT REAR 2870 W BALTIMORE ST",0,0,,,25849.75,,,City,,,,,,,,
053370020,209,,1,2014,411.50,13200.00,"**NS MAINFIELD AV 562-9FT E OF COLLEGE AV",0,0,,,411.50,,,City,,,,,,,,
040950003,211,,1,2014,3076.51,1700.00,"**NS MONTPELIER ST 32-10 FT E OF ELLERSLIE AV",0,0,,,3076.51,,,City,,,,,,,,
024020058,214,,1,2014,118723.53,2000.00,"**NS PRESBURY ST 120 FT W OF ASHBUR0000ST",0,0,,,118723.53,,,City,,,,,,,,
00020051F,215,,1,2014,15614.02,1000.00,"**NS PRESSTMAN ST 52-3 FT W OF FULTON AV",0,0,,,15614.02,,,City,,,,,,,,
4916D0018,216,,1,2014,3184.73,1700.00,"**NS ROLAND HEIGHTS AV 475 FT W OF LAWRENCE AV",0,0,,,3184.73,,,City,,,,,,,,
05237547A,217,,1,2014,10608.08,200.00,"**NS SHERWOOD AVE 489'4 E LEITH WALK0000",0,0,,,10608.08,,,City,,,,,,,,
047440073,218,,1,2014,1585.94,2400.00,"**NS SPAULDING AV 83-7 FT E OF PIMLICO RD",0,0,,,1585.94,,,City,,,,,,,,
4843D0021,219,,1,2014,39953.61,300.00,"**NS ST. GEORGES RD 221 FT E OF WOODLA0000D",0,0,,,39953.61,,,City,,,,,,,,
029570020,221,,1,2014,47528.64,4600.00,"**NS W COLD SPRING LA 455-10 FT E AYRDALE AV",0,0,,,47528.64,,,City,,,,,,,,
023440003,222,,1,2014,133341.52,26800.00,"**NS W LAFAYETTE AV 100 FT E OF BENTALOU ST",0,0,,,133341.52,,,City,,,,,,,,
