"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
043500004,97,,1,2016,272.37,13400.00,"**NS PINKNEY RD 150 FT W OF WIRT AV",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
072610017,98,,1,2016,419.09,15200.00,"**NS PLUM ST 100 FT E OF PENNINGTON AV",0,1,"Removed from Sale","2017-04-26 16:53:46",,,,,,,,,,,,
5053D0022,99,,1,2016,1657.34,3400.00,"**NS ROSSITER AV 436 FT W OF YORK RD",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
045810038,100,,1,2016,5828.66,1000.00,"**NS W GARRISON AV 217-3 FT NE OF ELMER AV",0,0,,,5828.66,,,City,,,,,,,,
05263054A,101,,1,2016,478.61,3700.00,"**NS WOODBOURNE AV 174-3 FT W OF NORTHWOOD DR",0,0,,,478.61,,,City,,,,,,,,
015580046,102,,1,2016,3117.40,118800.00,"**NS 10 FT ALLEY 1ST N OF CHASE ST REAR 2710-32 E CH",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
02301046C,103,,1,2016,3835.84,3000.00,"**NS 10 FT ALLEY 1ST N OF PRESBURY ST 158 FT E OF N",0,0,,,3835.84,,,City,,,,,,,,
059880050,104,,1,2016,298.48,2400.00,"**NS 10 FT ALLEY 1ST S OF ANTHONY AV 5103 ANTHONY AV",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
016880075,105,,1,2016,10488.12,63300.00,"**NS 10 FT ALLEY 1ST S OF ORLEANS ST REAR 227-29 N C",0,0,,,10488.12,,,City,,,,,,,,
7900A0006,106,,1,2016,279.99,25800.00,"**NS 13 FT ALLEY 1ST N OF ROKEBY RD 4616-48 ROKEBY R",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
5148A055A,107,,1,2016,5408.21,11900.00,"**NS 15 FT ALLEY 1ST E OF READY AVE REAR 5601-25 REA",0,0,,,5408.21,,,City,,,,,,,,
1476B075A,108,,1,2016,1719.41,4100.00,"**NS 15 FT ALLEY 1ST N OF FEDERAL ST REAR 2614-18 FE",0,0,,,1719.41,,,City,,,,,,,,
1476B075B,109,,1,2016,800.16,2600.00,"**NS 15 FT ALLEY 1ST N OF FEDERAL ST REAR 2620-22 FE",0,0,,,800.16,,,City,,,,,,,,
3971A0040,110,,1,2016,293.76,7000.00,"**NS 15 FT ALLEY 1ST N OF NORTHGATE0000 236-1 FT E O",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
079580051,111,,1,2016,298.40,1500.00,"**NS 15 FT ALLEY 1ST N OF ROKEBY RD REAR 4410 ROKEBY",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
052160058,112,,1,2016,274.77,700.00,"**NS 15 FT ALLEY 1ST N OF WILLOW AV 135 FT W OF IVAN",0,1,"Removed from Sale","2017-05-11 15:39:09",,,,,,,,,,,,
5137J0054,113,,1,2016,606.22,300.00,"**NS 15 FT ALLEY 1ST W NORTHWOOD DR 224'W NORTHWOOD",0,0,,,606.22,,,City,,,,,,,,
02118073A,114,,1,2016,1236.87,400.00,"**NS 16 FT ALLEY 1ST N OF DULANY ST 94-3 FT E OF PRI",0,0,,,1236.87,,,City,,,,,,,,
030420058,115,,1,2016,455.05,4100.00,"**NS 20 FT ALLEY 1ST N OF ELGIN AVE 219 FT E OF ROSE",0,0,,,455.05,,,City,,,,,,,,
023780041,116,,1,2016,274.61,600.00,"**NS 20 FT ALLEY 1ST N OF W LANVALE ST 80 FT E OF DU",0,1,"Removed from Sale","2017-05-11 15:39:09",,,,,,,,,,,,
8393J0051,117,,1,2016,2241.19,10600.00,"**NS 20 FT LANE 1ST NE OF PICKWICK RD REAR 2533 PICK",0,0,,,2241.19,,,City,,,,,,,,
023780042,118,,1,2016,3542.53,1100.00,"**NS 20FT ALLEY 1ST N OF W LANVALE ST 95 FT E OF DUK",0,0,,,3542.53,,,City,,,,,,,,
002500094,119,,1,2016,720.22,26900.00,"**NS 8 FT ALLEY 2ND S OF LOMBARD ST REAR 106-12 S CA",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
038140077,120,,1,2016,1075.03,1000.00,"**NS 9 FT ALLEY 1ST N OF E 21ST ST REAR 420-34 E 21S",0,0,,,1075.03,,,City,,,,,,,,
5210D0023,121,,1,2016,392.56,4000.00,"**NWS AYLESHIRE RD NWC WADSWORTH WAY",0,1,"Removed from Sale","2017-03-29 16:27:15",,,,,,,,,,,,
5210D023B,122,,1,2016,272.37,6500.00,"**NWS AYLESHIRE RD 66-4 FT N OF WADSWORTH WAY",0,1,"Removed from Sale","2017-05-08 16:22:16",,,,,,,,,,,,
6005A0011,123,,1,2016,672.41,28000.00,"**NWS BRANCH AV 136-9 FT NE HAMILTON AV",0,0,,,3598.00,0.00,672.41,67,"TAX PROPERTIES ONE, LLC",,"6314 IVYMOUNT ROAD",BALTIMORE,MD,21209,,2
5695F0156,124,,1,2016,1401.02,2000.00,"**NWS GLEN FALLS AV 616-11 FT SW OF POWELL",0,0,,,1401.02,,,City,,,,,,,,
084240011,125,,1,2016,302.91,1000.00,"**NWS MARYLAND PL 150 FT SW OVERCREST AV",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
04265001A,126,,1,2016,353.60,800.00,"**NWS RIDGE AV 110 FT NE OF ARMSTRONG AV",0,0,,,353.60,,,City,,,,,,,,
022550029,127,,1,2016,272.37,2400.00,"**NWS S MORLEY ST 359-10 FT NE OF ST JOSEPH ST",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
022550028,128,,1,2016,272.37,2400.00,"**NWS S MORLEY ST 388-10 FT NE OF ST JOSEPH ST",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
057610014,129,,1,2016,825.48,11800.00,"**NWS WALTHER AV NEC WINTHROPE AV",0,0,,,979.00,0.00,825.48,123,"FNA DZ, LLC","FNA DZ, LLC FBO WSFS","2400 OGDEN AVE, SUITE 120",LISLE,IL,60532,,1
3262C0058,130,,1,2016,348.63,1400.00,"**NWS 10 FT ALLEY 1ST NW OF TIOGA PKWY 139-5 FT SW O",0,0,,,348.63,,,City,,,,,,,,
5812B0023,132,,1,2016,272.78,800.00,"**NWS 15 FT ALLEY 1ST NW OF BELAIR RD 5620 BELAIR RD",0,1,"Removed from Sale","2017-04-26 16:53:46",,,,,,,,,,,,
2826B0034,133,,1,2016,444.97,4000.00,"**NWS 15 FT ALLEY 1ST NW OF GWYNNS FALLS PKWY REAR 3",0,0,,,444.97,,,City,,,,,,,,
3949A0050,134,,1,2016,333.28,12000.00,"**NWS 20 FT ALLEY 1ST NW OF HARFORD RD REAR 4208-24",0,1,"Removed from Sale","2017-04-26 16:53:46",,,,,,,,,,,,
057240184,135,,1,2016,311.88,11200.00,"**REAR ES EURITH AV REAR 6011-13 EURITH AV",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
2107A0011,136,,1,2016,8130.90,307967.00,"**REAR ES S DUKELAND ST KNOWN AS 1101-05 S DUKELAND",0,0,,,111000.00,0.00,8130.90,123,"FNA DZ, LLC","FNA DZ, LLC FBO WSFS","2400 OGDEN AVE, SUITE 120",LISLE,IL,60532,,2
02140053A,137,,1,2016,345.61,1000.00,"**REAR NWS LEHMAN ST REAR 2652 LEHMAN ST",0,0,,,345.61,,,City,,,,,,,,
04265016A,138,,1,2016,14093.96,100.00,"**REAR NWS SPRING AV REAR 4400 SPRING AV",0,0,,,14093.96,,,City,,,,,,,,
04203282A,139,,1,2016,359.21,300.00,"**REAR SES OLYMPIA AV REAR 3309 OLYMPIA AV",0,0,,,359.21,,,City,,,,,,,,
007880006,140,,1,2016,863.68,32600.00,"**REAR SS BAYARD ST REAR 1320 BAYARD ST",0,1,"Removed from Sale","2017-05-02 17:00:18",,,,,,,,,,,,
4048A0058,141,,1,2016,1429.93,45000.00,"**REAR WS OLD YORK RD REAR 3638 & 3648 OLD YORK RD",0,1,"Removed from Sale","2017-05-08 16:22:16",,,,,,,,,,,,
6313A0042,142,,1,2016,1934.77,74900.00,"**REAR WS S CONKLING ST REAR 300-10 S CONKLING ST",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
008680096,143,,1,2016,532.29,8000.00,"**REAR 500/46 S CHARLES ST UNIT P15",0,0,,,3280.00,16.00,548.29,181,"MUNICIPAL INVESTMENTS, LLC",,"11426 YORK RD, 1ST FL",COCKEYSVILLE,MD,21030,,3
01533035A,144,,1,2016,315.37,100.00,"**S.S.-E PRESTON ST 209' EAST OF N WASHINGTON ST BED",0,0,,,315.37,,,City,,,,,,,,
021100019,145,,1,2016,1088.92,7000.00,"**SES ASHTON ST 238 FT E OF MILLINGTON AV",0,0,,,1088.92,,,City,,,,,,,,
041770019,146,,1,2016,398.61,1000.00,"**SES BELAIR RD SEC ROSE ST",0,0,,,398.61,,,City,,,,,,,,
041770024,147,,1,2016,398.61,1000.00,"**SES BELAIR RD 151-11NE VONDERHORST LA",0,0,,,398.61,,,City,,,,,,,,
4218E0001,148,,1,2016,406.00,4000.00,"**SES GLENGYLE AVE SWC WILLIAMSON AVE",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
061170001,149,,1,2016,269.04,4100.00,"**SES MANNASOTA AV NEC PARKSIDE DR",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
037250014,150,,1,2016,1152.68,43300.00,"**SES SUFFOLK RD 132-6 FT E OF SOUTHWAY",0,1,"Removed from Sale","2017-04-12 14:39:46",,,,,,,,,,,,
5506A0018,151,,1,2016,465.77,4000.00,"**SES WILSON AV 310-5 FT NE OF TAYLOR AV",0,0,,,465.77,,,City,,,,,,,,
2230G0066,152,,1,2016,583.29,7400.00,"**SES 10 FT ALLEY 1ST SE OF PHELPS LA REAR 3231-43 P",0,0,,,583.29,,,City,,,,,,,,
4149B0089,153,,1,2016,649.58,1300.00,"**SES 10 FT ALLEY 1ST SE OF RICHMOND AV REAR 3325 RI",0,0,,,649.58,,,City,,,,,,,,
031120107,154,,1,2016,288.49,600.00,"**SES 15 FT ALLEY 1ST E OF WABASH AV REAR 3413 WABAS",0,1,"Removed from Sale","2017-04-26 16:53:46",,,,,,,,,,,,
031120076,155,,1,2016,326.97,1700.00,"**SES 15 FT ALLEY 1ST E OF WABASH AV REAR 3603 WABAS",0,0,,,326.97,,,City,,,,,,,,
1099B0129,156,,1,2016,4491.35,1000.00,"**SES 18 FT ALLEY 1ST W OF AIKEN ST REAR 1802 AIKEN",0,0,,,4491.35,,,City,,,,,,,,
