"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
075150007,11,,1,2007,502.75,1900.00,"**ES GABLE AV 161-2 FT S OF W PATAPSCO AV",0,0,,,600.00,0.00,502.75,249,"Craig R Williams",,"6604 24th ave",hyattsville,MD,20782,,1
075670029,12,,1,2007,11853.99,3700.00,"**ES GERANIUM AV 139 FT S OF MAGNOLIA AV",0,0,,,11853.99,,,City,,,,,,,,1
075670028,13,,1,2007,11853.99,3700.00,"**ES GERANIUM AV 164 FT S OF MAGNOLIA AV",0,0,,,11853.99,,,City,,,,,,,,1
4048A016A,14,,1,2007,4399.68,1000.00,"**ES GREENMOUNT AV 261 FT S OF CHESTNUT HILL AV",0,0,,,4399.68,,,City,,,,,,,,1
011430001,15,,1,2007,9444.06,4300.00,"**ES HOMEWOOD AV SEC E OF HOFFMAN ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
6345A020A,16,,1,2007,156.10,920.00,"**ES HORNEL ST 120 FT N OF EASTER0000",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
082430041,17,,1,2007,278.45,4370.00,"**ES HOWARD PARK AV 166-6 FT N OF HADDON AV",0,1,"Removed from Sale","2008-05-08 16:36:00",,,,,,,,,,,,
6607K0006,18,,1,2007,481.61,15600.00,"**ES IRIS AVE 160'N ISBEN AVE",0,0,,,7350.00,222.00,703.61,30,"Heidi Kenny, ESQ","2008 City Holdings,LLC","11426 York Road  1 St Floor",Cockeysville,MD,21030,,2
4652D0063,19,,1,2007,1086.03,39690.00,"**ES IVYDENE TER 101-6 FT N OF NORTHCLIFF DR",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
019470001,20,,1,2007,88690.57,46400.00,"**ES JOHNSON ST 98-8 S WELLS ST",0,0,,,88690.57,,,City,,,,,,,,
076460055,21,,1,2007,365.75,3120.00,"**ES JOSEPH AV 614 FT N OF CHERRY HILL RD",0,0,,,1200.00,0.00,365.75,249,"Craig R Williams",,"6604 24th ave",hyattsville,MD,20782,,1
051920011,22,,1,2007,4217.12,3123.00,"**ES KENILWORTH AV 432-2 FT N OF E 43RD ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
051920014,23,,1,2007,2557.94,3123.00,"**ES KENILWORTH AV 507-2 FT N OF E 43RD ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
7027D0019,24,,1,2007,133.45,4400.00,"**ES LEVIN RD 135 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0020,25,,1,2007,155.45,5200.00,"**ES LEVIN RD 143-6 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0021,26,,1,2007,144.41,4800.00,"**ES LEVIN RD 152 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0022,27,,1,2007,144.41,4800.00,"**ES LEVIN RD 177 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0023,28,,1,2007,144.41,4800.00,"**ES LEVIN RD 202 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0024,29,,1,2007,144.41,4800.00,"**ES LEVIN RD 227 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7027D0025,30,,1,2007,144.41,4800.00,"**ES LEVIN RD 252 FT S OF RIVERSIDE RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
075190007,31,,1,2007,589.00,6480.00,"**ES LORENA AV SEC W PATAPSCO AV",0,0,,,1700.00,0.00,589.00,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
002210052,32,,1,2007,588.57,21300.00,"**ES MCPHAIL ST REAR 153-55 MCPHAIL ST",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
002210018,33,,1,2007,156.59,5332.00,"**ES MCPHAIL ST 170 FT N OF W FREDERICK AV",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
004830057,34,,1,2007,709.43,6200.00,"**ES MORTON ST 68-10 FT N OF W BIDDLE ST",0,0,,,2800.00,64.00,773.43,249,"Craig R Williams",,"6604 24th ave",hyattsville,MD,20782,,2
000470053,35,,1,2007,2826.66,1870.00,"**ES N BENTALOU ST ADJOINING 1121 ON NORTH",0,0,,,2826.66,,,City,,,,,,,,1
3059A0018,36,,1,2007,8847.74,2340.00,"**ES N DENISON ST 105 FT N OF MONDAWMIN AV",0,0,,,8847.74,,,City,,,,,,,,
000410034,37,,1,2007,826.64,30100.00,"**ES N FULTON AV 110 FT S OF LAURENS ST",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
08292013C,38,,1,2007,240.70,3750.00,"**ES N ROGERS AV 115 FT N OF BELLEVILLE AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
4502A0032,39,,1,2007,5043.79,460.00,"**ES N ROGERS AVE 495-2 N WABASH AVE0000",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
00409018A,40,,1,2007,282.88,10000.00,"**ES N. CALVERT ST 151 FT N OF E. LANVALE ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
039040017,41,,1,2007,122.65,1000.00,"**ES OF GREENMOUNT AV 123 FT N OF CHESTNUT HILL AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
072000015,42,,1,2007,10575.75,13330.00,"**ES PARCEL ST 120 FT N OF FILBERT ST",0,0,,,10575.75,,,City,,,,,,,,1
072000023,43,,1,2007,10490.10,11080.00,"**ES PRUDENCE ST 250 FT N OF FILBERT ST",0,0,,,10490.10,,,City,,,,,,,,1
022530041,44,,1,2007,148.73,5040.00,"**ES S CULVER ST 360 FT S OF ST. JOSEPH ST",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
007130015,45,,1,2007,749.39,25332.00,"**ES S MOUNT ST NEC B & O RR",0,0,,,2100.00,0.00,749.39,249,"Craig R Williams",,"6604 24th ave",hyattsville,MD,20782,,2
073620007,46,,1,2007,442.20,14166.00,"**ES SUN ST 212-10 FT S OF CARBON AV",0,0,,,1500.00,0.00,442.20,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
073620008,47,,1,2007,454.97,14632.00,"**ES SUN ST 242-10 FT S OF CARBON AV",0,0,,,1500.00,0.00,454.97,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
03523066G,48,,1,2007,173.15,1500.00,"**ES SWEET AIR ST 125 FT N OF WHITE 0000 ST",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
011440016,49,,1,2007,10481.37,4900.00,"**ES VALLEY ST SEC OF E HOFFMAN ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
02113028A,50,,1,2007,578.51,5532.00,"**ES WELLESLEY ST SEC CONRAIL RR R/W",0,0,,,1500.00,0.00,578.51,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
1142B0001,51,,1,2007,7759.81,3300.00,"**ES WIRTON ST SEC E OF HOFFMAN ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
02817047A,52,,1,2007,22335.30,1450.00,"**ES 10 FT AL. 1ST E OF MT. HOLLY ST 264-20000 S WIN",0,0,,,22335.30,,,City,,,,,,,,
3261A0038,53,,1,2007,401.32,1000.00,"**ES 10 FT ALLEY 1ST E OF BENTALOU ST 110 FT N OF CL",0,0,,,1025.00,124.00,525.32,249,"Craig R Williams",,"6604 24th ave",hyattsville,MD,20782,,1
011180109,54,,1,2007,1093.61,38000.00,"**ES 10 FT ALLEY 1ST E OF BOND ST REAR 1600-22 BETHE",0,0,,,18200.00,600.00,1693.61,30,"Heidi Kenny, ESQ","2008 City Holdings,LLC","11426 York Road  1 St Floor",Cockeysville,MD,21030,,5
027540024,55,,1,2007,428.61,320.00,"**ES 10 FT ALLEY 1ST E OF CHELSEA TER REAR 3103 CHEL",0,0,,,428.61,,,City,,,,,,,,
022820040,56,,1,2007,170.58,520.00,"**ES 10 FT ALLEY 1ST E OF EDGEWOOD ST REAR 409 EDGEW",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
2199C0042,57,,1,2007,1664.39,49132.00,"**ES 10 FT ALLEY 1ST E OF HILTON ST REAR 219-59 S HI",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
046130029,58,,1,2007,68922.09,3000.00,"**ES 10 FT ALLEY 1ST E OF PALMER AVE REAR 4917-27 PA",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
2475D0059,59,,1,2007,217.01,3936.00,"**ES 10 FT ALLEY 1ST E OF ROSEDALE ST 639 N ROSEDALE",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
3903A0059,60,,1,2007,460.18,550.00,"**ES 15 FT ALLEY 1ST E OF GREENMOUNT AV 143FT N OF E",0,0,,,460.18,,,City,,,,,,,,1
4179E0127,61,,1,2007,410.94,1850.00,"**ES 15 FT ALLEY 1ST E OF KENTUCKY AV REAR 3402 KENT",0,0,,,410.94,,,City,,,,,,,,1
052170046,62,,1,2007,826.76,270.00,"**ES 20 FT ALLEY 1ST E OF ALHAMBRA AV 110 FT N OF RI",0,0,,,826.76,,,City,,,,,,,,
024890051,63,,1,2007,122.73,490.00,"**ES 20 FT ALLEY 1ST E OF WILDWOOD PARKWAY SOUTH HAL",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
024890055,64,,1,2007,202.17,360.00,"**ES 20FT AL 1ST E OF WILDWOOD PKWYREAR OF S HALF OF",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3969L0061,65,,1,2007,139.70,2323.00,"**ES 22 FT ALLEY 1ST E OF WELBOURNE RD 132-1 FT S OF",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
024870086,66,,1,2007,1143.28,2600.00,"**ES 31-6 FT CT 1ST W OF ALLENDALE ST 233-9 FT N OF",0,0,,,1143.28,,,City,,,,,,,,1
024870113,67,,1,2007,642.74,716.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 112-6 FT N OF",0,0,,,642.74,,,City,,,,,,,,
024870114,68,,1,2007,642.74,716.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 122-3 FT N OF",0,0,,,642.74,,,City,,,,,,,,
024870118,69,,1,2007,348.35,716.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 159-5 FT N OF",0,0,,,348.35,,,City,,,,,,,,
024870121,70,,1,2007,348.35,716.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 187-3 FT N OF",0,0,,,348.35,,,City,,,,,,,,
024870122,71,,1,2007,348.35,716.00,"**ES 33 FT ALLEY 1ST E OF MT. HOLLY ST 196-6 FT N OF",0,0,,,348.35,,,City,,,,,,,,
07088018A,72,,1,2007,2965.73,1250.00,"**ES 9TH ST 110 FT N OF PONTIAC AV",0,0,,,2965.73,,,City,,,,,,,,
028520011,73,,1,2007,124.06,690.00,"**N.W.S. CARLISLE AVE 518' S.W. LYNDHURS0000E",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3100E0052,74,,1,2007,5022.42,1890.00,"**NE OF SEQUOIA AV 140-4 FT SE OF ELLAMONT RD",0,0,,,5022.42,,,City,,,,,,,,
084150048,75,,1,2007,454.97,6000.00,"**NE SIDE OF HUTTON AV 523-3 FT E OF OAK AV",0,0,,,454.97,,,City,,,,,,,,1
041300016,76,,1,2007,887.12,1000.00,"**NES CARSWELL ST NWC POLK ST",0,0,,,887.12,,,City,,,,,,,,
041280003,77,,1,2007,1912.78,1000.00,"**NES CARSWELL ST 128 FT SE OF POLK ST",0,0,,,1912.78,,,City,,,,,,,,
084190025,78,,1,2007,157.00,4000.00,"**NES CLIFTON AV 120 FT N OF W TALBOT ST",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
084190026,79,,1,2007,157.00,4000.00,"**NES CLIFTON AV160 FT NW OF TALBOT ST",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
5408B0016,80,,1,2007,750.84,11470.00,"**NES CLOVILLE AVE 461 FT NW OF TRAMORE RD",0,0,,,750.84,,,City,,,,,,,,1
4511A0033,81,,1,2007,171.92,2620.00,"**NES CORDELIA AV 120 FT NW OF HAYWARD AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
4511A0034,82,,1,2007,536.44,2620.00,"**NES CORDELIA AV 145 FT NW OF HAYWARD AV",0,0,,,536.44,,,City,,,,,,,,1
02222006B,83,,1,2007,9310.61,2800.00,"**NES CSX RR R/W NEC AMTRAK RR R/W 0000",0,0,,,9310.61,,,City,,,,,,,,
02222006A,84,,1,2007,31571.72,14100.00,"**NES CSX RR R/W NWC W BALTIMORE ST0000",0,0,,,31571.72,,,City,,,,,,,,
054890048,85,,1,2007,2389.21,6910.00,"**NES FLEETWOOD AV 750 FT W OF ELSRODE AV",0,0,,,2389.21,,,City,,,,,,,,1
4426A020A,86,,1,2007,166.69,5033.00,"**NES FORMER BED OF KEN OAK ROAD 193.2 FT E OF REIST",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
043170009,87,,1,2007,309.02,9330.00,"**NES GIST AV 168-4 FT NW OF PINKNEY RD",0,0,,,2500.00,0.00,309.02,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
4429C0016,88,,1,2007,19903.34,9790.00,"**NES GIST AVE 490 FT NW OF ROGERS AVE",0,0,,,19903.34,,,City,,,,,,,,
041110003,89,,1,2007,762.86,1000.00,"**NES HOMESTEAD ST 156 FT SE OF HOMEWOOD AV",0,0,,,762.86,,,City,,,,,,,,
084150045,90,,1,2007,146.62,2000.00,"**NES HUTTON AV 463-3 FT E OF OAK DR",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
084150046,91,,1,2007,146.62,2000.00,"**NES HUTTON AV 483-3 FT E OF OAK DR",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
084150064,92,,1,2007,231.70,7970.00,"**NES HUTTON AV 943-3 FT E OF OAK DR",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
077040009,93,,1,2007,343.87,2900.00,"**NES JOH AV 1235-11 FT W OF EDGEWOOD ST",0,0,,,343.87,,,City,,,,,,,,
082840009,94,,1,2007,172.94,1856.00,"**NES LIBERTY HEIGHTS AV 153-5 FT W OF N ROGERS AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
082840010,95,,1,2007,172.94,1856.00,"**NES LIBERTY HEIGHTS AV 173-5 FT W OF N ROGERS AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
2442D0004,96,,1,2007,696.71,3500.00,"**NES N FRANKLINTOWN RD 430-9 FT W OF WESTERN MD. RR",0,0,,,696.71,,,City,,,,,,,,
2243C0001,97,,1,2007,214.63,3320.00,"**NES OLD FREDERICK RD 75-2 FT SE OF MORLEY ST",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
2243B0005,98,,1,2007,6140.11,3920.00,"**NES OLD FREDERICK RD 86 FT SE OF SIEGWART LA",0,0,,,6140.11,,,City,,,,,,,,
05545019A,99,,1,2007,258.78,7490.00,"**NES ORLANDO AV 1059-6FT SE OF HARFORD RD",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
05341036A,100,,1,2007,427.21,11406.00,"**NES OVERLAND AV 445 FT NW OF ELSRODE AV",0,0,,,5000.00,87.00,514.21,189,"Shaun L. Diggs",,"4419 3rd St., NW",Washington,DC,20011-7317,,2
021510018,101,,1,2007,209.80,7300.00,"**NES S WARWICK AV 75 FT NW OF FREDERICK AV",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
01276007A,102,,1,2007,547.61,18000.00,"**NES STIRLING ST 44-3 FT NE OF MOTT ST",0,0,,,547.61,,,City,,,,,,,,1
077960028,103,,1,2007,190.77,383900.00,"**NES WILMINGTON AVE 230'SE GEORGETOWN ROAD K/A 1531",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
5832E035A,104,,1,2007,123.80,1830.00,"**NES WOODLEA AV 301-1 FT N OF REMMELL AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3100E0049,105,,1,2007,187.19,2890.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AV 57-10 FT E OF",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3100E0053,106,,1,2007,126.31,1890.00,"**NES 10 FT ALLEY 1ST NE OF SEQUOIA AVE 149-6 FT SE",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3190B0025,107,,1,2007,15718.51,8000.00,"**NES 10 FT ALLEY 1ST NE OF TOWANDA AV 4401-09 TOWAN",0,0,,,15718.51,,,City,,,,,,,,
3971C0062,108,,1,2007,136.73,4376.00,"**NES 14 FT LA SW OF SOUTHVIEW RD REAR 1211 SOUTHVIE",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
070950086,109,,1,2007,1099.61,17200.00,"**NES 15 ' ALLEY 1ST NEC E 6TH ST REAR 3911-4017 6TH",0,0,,,1099.61,,,City,,,,,,,,1
033500046,110,,1,2007,2319.37,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD REAR 4425 P",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
3350A0036,111,,1,2007,510.16,500.00,"**NES 15 FT ALLEY 1ST NE OF PALL MALL RD 23-8 FT SE",0,0,,,510.16,,,City,,,,,,,,
3100D0038,112,,1,2007,2541.38,1590.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3222 SEQUOIA",0,0,,,2541.38,,,City,,,,,,,,
3100D0040,113,,1,2007,166.45,1590.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3226 SEQUOIA",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3100D0045,114,,1,2007,2185.34,1590.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3236 SEQUOIA",0,0,,,2185.34,,,City,,,,,,,,
3100D0047,115,,1,2007,170.07,1590.00,"**NES 15 FT ALLEY 1ST NE OF SEQUOIA AV 3240 SEQUOIA",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
3100D0041,116,,1,2007,3360.48,1590.00,"**NES 15 FT ALLEY 1ST NE SEQUOIA AV REAR 3228 SEQUOI",0,0,,,3360.48,,,City,,,,,,,,
5898H0111,117,,1,2007,643.51,12846.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV 4110-18 EIERM",0,0,,,643.51,,,City,,,,,,,,1
3262C0089,118,,1,2007,169.81,1610.00,"**NES 20 FT DRWY 2ND SW OF W FOREST PARK AV 115FT SE",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
070950001,119,,1,2007,4642.16,1910.00,"**NES 6TH ST 182-9 FT NW OF AUDREY AV",0,0,,,4642.16,,,City,,,,,,,,
061800018,120,,1,2007,226.35,7910.00,"**NS ASHLAND AV 50 FT W OF JANNEY ST",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
029470055,121,,1,2007,8359.25,1910.00,"**NS BELLE AV 44-6 FT E OF AYRDALE AV",0,0,,,8359.25,,,City,,,,,,,,
029470054,122,,1,2007,8359.25,1910.00,"**NS BELLE AV 69-6 FT E OF AYRDALE AV",0,0,,,8359.25,,,City,,,,,,,,
029480022,123,,1,2007,183.45,2810.00,"**NS BELLE AVE 700 FT W OF AYRDALE AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
5014B0015,124,,1,2007,177.39,6100.00,"**NS BENNINGHAUS RD 300FT SW OF BELLONA AV",0,1,"Removed from Sale","2008-04-23 10:04:07",,,,,,,,,,,,
07361015A,125,,1,2007,182.04,6166.00,"**NS BRADY AV 50 FT W OF FAIRFIELD RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
076140032,126,,1,2007,243.45,8400.00,"**NS BRIDGEVIEW RD NEC SEABURY RD",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7184A009A,127,,1,2007,160.93,5400.00,"**NS CEDDOX ST 192 FT W OF CURTIS AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
7335A0001,128,,1,2007,1035.55,16766.00,"**NS CHESAPEAKE AV 105 FT W OF CHILDS ST 0000",0,0,,,1035.55,,,City,,,,,,,,1
071430023,129,,1,2007,40592.41,9982.00,"**NS CHURCH ST 50 FT W OF MURIEL AVE",0,0,,,40592.41,,,City,,,,,,,,
4166C0048,130,,1,2007,7871.64,1000.00,"**NS CLIFTVIEW AV 44-8 FT E OF NORMAL AV",0,1,"Removed from Sale","2008-05-05 10:53:51",,,,,,,,,,,,
00172148A,131,,1,2007,9986.36,7916.00,"**NS CLONEY ALLEY REAR 222-28 N AMITY ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
5408B0001,132,,1,2007,20780.79,3980.00,"**NS CLOVILLE AV NWC TRAMORE RD",0,0,,,20780.79,,,City,,,,,,,,
075670030,133,,1,2007,14811.68,4600.00,"**NS CRANDALL AV NWC GERANIUM AV",0,0,,,14811.68,,,City,,,,,,,,
075670031,134,,1,2007,9905.06,2900.00,"**NS CRANDALL AV 25 FT W OF GERANIUM AV",0,0,,,9905.06,,,City,,,,,,,,
068120001,135,,1,2007,382.49,12000.00,"**NS DANVILLE AV 135 FT W OF ELRINO ST",0,0,,,2500.00,0.00,382.49,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
068120002,136,,1,2007,501.09,12000.00,"**NS DANVILLE AV 160 FT W OF ELRINO ST",0,0,,,2500.00,0.00,501.09,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,1
8434F0009,137,,1,2007,451.59,7860.00,"**NS DIVISION ST 60 FT W OF WILLIAM ST",0,0,,,500.00,0.00,451.59,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,1
2145B0015,138,,1,2007,4115.03,1000.00,"**NS DULANY ST 166 FT E OF MILLINGTON AV",0,0,,,4115.03,,,City,,,,,,,,
015510039,139,,1,2007,132.80,1000.00,"**NS E CHASE ST 147 FT E N WASHINGTON ST",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
03800002B,140,,1,2007,1018.97,31600.00,"**NS E NORTH AV 194-3 FT W OF ST. PAUL ST",0,0,,,3500.00,0.00,1018.97,30,"Heidi Kenny, ESQ","2008 City Holdings,LLC","11426 York Road  1 St Floor",Cockeysville,MD,21030,,4
07274011V,141,,1,2007,302.68,10732.00,"**NS E PATAPSCO AV 655-8 FT E OF 9TH ST",0,1,"Removed from Sale","2008-05-01 14:25:04",,,,,,,,,,,,
051910060,142,,1,2007,77447.97,5086.00,"**NS E 43RD ST 62-4 FT W OF KENILWORTH AV",0,0,,,77447.97,,,City,,,,,,,,
06424060A,143,,1,2007,682.61,8000.00,"**NS FLEET ST 146-1 FT EAST OF S HIGHLAND AVE",0,1,"Removed from Sale","2008-04-01 11:38:20",,,,,,,,,,,,
079580078,144,,1,2007,323.05,11800.00,"**NS FLOWERTON RD 341-11FT W OF WALNUT AV",0,0,,,323.05,,,City,,,,,,,,
8030B0126,145,,1,2007,19932.82,10946.00,"**NS FREDERICK AVE 173-2 W OF S ROCK GLEN ROAD",0,0,,,19932.82,,,City,,,,,,,,
056500023,146,,1,2007,367.40,11450.00,"**NS GLENMORE AV 401-1 FT W OF EVERALL AV",0,0,,,375.00,0.00,367.40,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,1
5416A0002,147,,1,2007,324.75,9900.00,"**NS GLENMORE AV 66 FT NW OLD HARFORD RD",0,0,,,500.00,0.00,324.75,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,1
5158A0025,148,,1,2007,314.76,6643.00,"**NS GLENWOOD AVE 292-4FT E OF REATY AVE",0,1,"Removed from Sale","2008-04-15 15:54:59",,,,,,,,,,,,
5960A0012,149,,1,2007,297.41,8906.00,"**NS GUNTHER AVE 119-11 FT SW OF PLEASANT VIEW AVE",0,0,,,300.00,0.00,297.41,44,"AMJM Limited Partnership",,"2011 Highland Ridge Drive",Phoenix,MD,21131,,2
